,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
887,A skill was mastered,The skill was mastered.,[ 1.6580672  3.65949    0.8198375 ... -0.8379855 -0.5480179  2.9390502],"[ 1.7399101   4.3790092   1.2224555  ... -0.5110303   0.60958946
  2.16385   ]"
888,The proficiency was demonstrated,Proficiency was demonstrated.,"[ 0.55182076  1.6965307   1.0211327  ... -0.4712413  -0.80542684
  2.3042676 ]","[ 0.4490919   2.23517     1.3823038  ... -0.31490335 -0.38979468
  1.7858047 ]"
889,A knowledge was acquired,The knowledge was acquired.,"[-1.5062237   3.298814    1.8146129  ... -2.2386732   0.05484003
  2.8912072 ]",[-1.8130467  4.029054   2.645786  ... -1.6592586 -0.0533277  1.8746933]
890,The understanding was enhanced,Understanding was enhanced.,"[-1.2047635   2.0984292   1.8043343  ... -0.6415084  -0.89459056
  2.1749313 ]",[-1.3814209  3.5636437  1.9470592 ... -0.7823397  1.190881   0.7849196]
891,A wisdom was gained,The wisdom was gained.,"[-0.65709573  2.7600143   1.2559526  ...  0.7139478   0.06944777
  2.0668044 ]","[-0.87777823  3.8241324   2.0675495  ...  1.1953552   0.58440477
  1.7650849 ]"
892,The insight was valuable,Insight was valuable.,"[-0.04171765  0.4661028   1.4450932  ... -1.3100619  -1.1490873
  2.0879133 ]","[ 0.13863318  0.34909648  2.6404321  ... -1.5931011  -0.54227626
  1.8237836 ]"
893,A lesson was learned,The lesson was learned.,"[-1.531425   -0.5807893  -0.03603733 ... -0.97329473 -2.831032
  2.8809323 ]","[-1.4188627   1.7302895   0.32870325 ... -0.18624471 -1.2917397
  2.4587047 ]"
894,The experience was transformative,Experience was transformative.,"[-0.07153971  2.381757    0.8264816  ... -0.8649093  -0.8887522
  2.3815188 ]","[-0.27172616  3.8322535   2.652826   ... -0.88000953 -0.19175693
  1.3101737 ]"
895,A mistake was made,The mistake was made.,[-0.9651541  2.1569622  1.6930712 ... -1.2688587 -1.1420753  1.537716 ],"[-1.7014946   3.8058343   1.2333248  ... -0.09682055 -0.07625437
  0.79769737]"
896,The error was corrected,An error was corrected.,"[-2.6679707   2.0881107   0.9441485  ... -1.8399172  -0.05855876
  2.2310555 ]",[-3.902621   3.3974566  2.8992932 ... -1.2769186 -0.9705347  2.3116174]
897,A failure was experienced,The failure was experienced.,"[-1.2353303   3.0909252   1.7331753  ... -1.770101   -0.99583125
  1.8378959 ]","[-1.967659    3.8652732   0.11866746 ... -1.3709702  -0.9619026
  1.7388928 ]"
898,The setback was overcome,Setback was overcome.,"[ 0.6845125   0.95011157  0.7250819  ... -0.08207779 -0.47852445
  1.4471197 ]","[-0.53392285  0.43384847  1.4596403  ... -0.23010048  1.7195275
  2.3005111 ]"
899,A challenge was overcome,The challenge was overcome.,"[ 0.5150474   0.80961776 -0.13521498 ...  0.4941637  -2.3424022
  1.8486633 ]","[ 0.95098245  2.8929648   0.07958226 ... -0.44753566 -1.4905128
  1.5791051 ]"
900,The obstacle was surmounted,An obstacle was surmounted.,"[ 0.749652    2.8926907   1.1885448  ... -0.68847483 -0.5940182
  1.4930294 ]","[ 0.06310049  3.3687942   1.5084438  ... -0.6880694  -1.0362362
  1.063317  ]"
901,A difficulty was conquered,The difficulty was conquered.,"[-0.40647715 -0.09977186  0.83360624 ... -0.5072131  -2.6288373
  2.3403032 ]",[ 1.047929   3.2261186  1.3435622 ... -0.5654661 -0.6021772  2.483221 ]
902,The hardship was endured,Hardship was endured.,[-0.2477833  3.9448915  1.2111459 ... -0.6269222 -1.4369571  1.6898466],"[-1.3129128   3.5574784   1.505817   ... -0.81375474 -1.8115994
  2.3295102 ]"
903,A trial was endured,The trial was endured.,"[-0.12270272 -1.4322443   1.3280772  ...  0.98138714 -2.7229838
  3.7013466 ]","[ 0.41036406  0.5883732   1.5858393  ...  0.7944419  -2.421832
  2.9993582 ]"
904,The tribulation was overcome,Tribulation was overcome.,"[ 1.4609745   2.1080034   0.16117945 ... -1.3724645  -2.379267
  3.2224126 ]","[ 0.10508397  1.301051    0.38340127 ... -2.1870193  -0.7488466
  3.8423564 ]"
905,A test was faced,The test was faced.,[ 0.2905017  2.0213566  1.1185579 ... -1.1846284 -2.997427   2.0841446],"[-0.6327567   3.0637462   1.6271166  ...  0.04856219 -1.2776663
  2.0075243 ]"
906,The examination was passed,Examination was passed.,[ 1.5195973  2.1589615  0.3341795 ... -1.8784468 -1.0071932  2.0158043],"[ 0.8021763   2.7912488   1.4361919  ... -2.2184062   0.79537535
  1.8372023 ]"
907,A success was celebrated,The success was celebrated.,"[ 0.5654789   2.3805614   0.24335063 ... -0.9829915  -1.7142038
  2.5935566 ]","[ 0.6871632   3.6406631   0.25038654 ... -0.6507789  -1.738711
  2.4685397 ]"
908,The accomplishment was recognized,Accomplishment was recognized.,"[ 0.93315375  2.9072652   0.05603585 ... -0.79297817 -1.3428247
  2.6843176 ]","[ 1.1232215   2.2309263   1.3988369  ... -0.4606064   0.94637495
  1.1748445 ]"
909,A victory was achieved,The victory was achieved.,"[ 1.0111805   2.232461    0.49115008 ... -1.6561767  -2.4850717
  3.3519511 ]","[ 1.4654754   4.6692114   0.11641319 ... -0.5783723  -1.070789
  3.605474  ]"
910,The triumph was celebrated,Triumph was celebrated.,"[ 1.2399247   2.2988887  -0.16108632 ... -0.9935404  -1.992649
  4.6411886 ]","[-0.4520368   1.2133574   0.18159607 ... -1.7135805  -0.99738914
  3.9956021 ]"
911,A goal was accomplished,The goal was accomplished.,"[ 1.4678161   0.32190984  1.5007154  ... -1.2096403  -0.78419256
  2.7658672 ]","[ 1.2825758   5.1364393   0.9272829  ... -0.86026657  0.00604963
  1.4898365 ]"
912,The objective was attained,Objective was attained.,"[ 1.3878514   4.235282    0.77248484 ... -0.6161107  -0.6271521
  1.2187778 ]","[ 1.2155064   6.8893557   1.2521865  ... -0.6041936   0.38868248
  1.4517522 ]"
913,A target was achieved,The target was achieved.,"[-0.35822278  3.131348    0.8565724  ... -1.3612945  -2.394061
  1.1932175 ]","[-0.21826982  5.774343    1.3298037  ... -0.90931636 -1.4413254
  1.462106  ]"
914,The aim was accomplished,Aim was accomplished.,"[ 2.158786    3.5636237   1.0856559  ... -1.2296671  -0.84218836
 -0.16403174]","[ 0.57139003  4.3515463   1.6301543  ... -1.2986195  -0.30473995
 -0.08730207]"
915,A milestone was reached,The milestone was reached.,"[-0.7640906  -2.4974916   0.11229178 ... -0.9126357  -1.4628396
  1.2960742 ]","[-0.782672    0.49467707  0.6529323  ... -0.92579097 -0.31606555
  2.3584313 ]"
916,The progress was significant,Progress was significant.,"[ 1.1615009   1.3713152   1.6831539  ... -0.40661642 -1.0173172
  1.1939076 ]",[ 1.0656828 -1.3384871  2.4165125 ... -1.3793197  1.2238641  0.749375 ]
917,A step was made,The step was made.,"[ 2.1006703   0.5840292   1.8024879  ...  1.2062848  -0.23839806
  0.53682446]",[1.6045717  2.406174   2.185746   ... 0.73152477 1.3321391  1.369044  ]
918,The advancement was notable,Advancement was notable.,"[ 0.8943502   0.95303285  0.661997   ... -0.07050386 -0.6581057
  2.219425  ]","[ 0.733884    0.3473249   2.097817   ... -0.21436766  0.57283556
  2.3930726 ]"
919,A change was implemented,The change was implemented.,"[-9.8033965e-02 -3.5365820e-03  1.3071706e+00 ...  8.6365116e-01
 -3.8357406e+00  1.3425338e+00]","[-1.090197    0.8826252   1.598044   ...  0.52878267 -1.3551266
  0.6489593 ]"
920,The alteration was effective,Alteration was effective.,[ 0.7624611  2.077388   0.8697164 ... -0.5697067 -2.2774203  1.1663132],"[ 1.0135529   2.222142    1.874404   ... -0.76023424 -1.7056341
  0.9504468 ]"
921,A difference was made,The difference was made.,"[ 0.46715865 -0.93172044 -0.10609401 ... -0.27261537 -2.2583685
  0.84271383]","[-0.19234939  1.5780008  -0.6500491  ... -0.53886956 -1.1518939
  0.87242186]"
922,The impact was significant,An impact was significant.,[-0.4309856  5.150545   0.9182011 ...  0.8220642 -1.7708555  0.6225716],"[-0.6834339   4.908497    1.4242676  ...  0.27594826 -0.7622026
  0.48988026]"
923,A contribution was made,The contribution was made.,"[ 6.9584197e-01  2.7952743e+00 -4.7634980e-01 ...  2.4592476e-01
 -2.8680444e-01  2.3818016e-04]","[ 0.22701009  3.2634912   0.9675559  ... -0.689484    0.7512206
 -0.15304646]"
924,The involvement was appreciated,Involvement was appreciated.,[ 2.5015302  3.0509496  1.1265439 ... -1.515522  -2.0594485  2.1779647],[ 0.9167867  2.1230328  1.5702726 ... -1.415166  -1.0497419  1.9632646]
925,A support was provided,The support was provided.,"[ 1.1386354   3.6667323   1.2064936  ... -0.90153116 -0.27546185
  0.6015062 ]","[ 1.7515907   4.7856483   2.2014115  ... -0.8008952   0.15526848
 -0.10645317]"
926,The assistance was helpful,Assistance was helpful.,"[ 1.4811597   5.804714    0.48989975 ... -0.83426315  0.93894136
  0.71922815]","[ 1.1574446   4.688413    0.57330287 ... -0.58918494  0.22903323
  0.19909564]"
927,A help was given,The help was given.,"[-0.28858733  5.1125383  -0.23543072 ...  0.69107795  1.9358733
  0.16906327]","[ 0.571468    5.641587    1.3515637  ...  0.02080069  2.4032254
 -0.49276122]"
928,The aid was appreciated,Aid was appreciated.,"[ 2.138639    6.476351    0.71762425 ... -0.57224816 -0.01848617
 -0.20548022]",[ 2.496814   5.736132   2.1021867 ... -0.6863016  0.3645277 -0.5127708]
929,A kindness was shown,The kindness was shown.,"[ 3.5928764   6.226921    2.0662565  ...  0.45558357 -1.6316851
  1.2775    ]","[ 3.6780987   6.37022     2.2899482  ...  0.57698494 -0.47294968
 -0.02471549]"
930,The generosity was appreciated,Generosity was appreciated.,"[ 1.424806    5.8223186   0.36092323 ...  0.05155864 -2.6328852
  0.41839972]","[ 0.65139395  4.133567    0.71719486 ... -0.87882483 -1.027267
 -0.05385885]"
931,A compassion was demonstrated,The compassion was demonstrated.,[ 2.171475   4.4003086  1.4253086 ... -1.2282475 -1.5263125  1.9250503],"[ 1.4648049   4.9357767   1.8799604  ... -0.67096496 -1.3390932
  0.53747064]"
932,The empathy was felt,Empathy was felt.,"[-0.5131946   3.5859168   1.7949563  ... -0.41911435 -1.4116414
  0.88105816]","[-0.10160346  3.3498394   2.6349857  ... -1.4751856  -0.68844765
  1.6867005 ]"
933,A understanding was reached,The understanding was reached.,"[-0.07164298  1.5713907   0.70174205 ... -1.3268487  -1.1945794
  2.0662796 ]",[ 0.0581347  2.8784757  1.8171097 ... -1.1170595 -0.8870775  2.063533 ]
934,The agreement was mutual,Agreement was mutual.,[ 2.8875453  2.1241472  1.6529121 ... -2.0387738  1.5575378  1.7933321],[ 2.4898052  1.6607395  2.18978   ... -2.3348432  2.9492524  1.7763615]
935,A compromise was made,The compromise was made.,"[-0.1224221   2.1620655  -0.34587657 ... -0.67974675 -0.12489605
  2.0004654 ]","[-0.16456775  3.4157772   0.39400086 ... -0.49131355  1.6028767
  2.4025018 ]"
936,The concession was appreciated,Concession was appreciated.,"[ 2.4924808   2.2934976   1.1129086  ... -2.5882225  -0.22022954
  2.0708911 ]","[ 1.4642826   2.539605    1.5810852  ... -3.5185318   0.99782354
  2.3449178 ]"
937,A resolution was reached,The resolution was reached.,"[ 0.8502748   1.9920435  -0.45018253 ... -0.6606935  -0.22371447
  1.7795479 ]","[-0.11029396  2.2525945  -0.4070992  ... -0.29172984  0.37553978
  2.1024537 ]"
938,The solution was effective,A solution was effective.,"[ 1.9538679   5.745117   -0.22804037 ... -0.09219623 -1.2333442
  0.79721934]","[ 1.7994181   7.8652816   0.37856323 ... -1.458765   -1.5594234
  0.5741888 ]"
939,A peace was established,The peace was established.,"[ 1.4804021   2.1711018   0.64319044 ... -1.841434    1.0755808
  2.0504248 ]","[ 1.6327804   4.0696974   1.6289374  ... -0.83182496  2.5443432
  1.9754597 ]"
940,The harmony was restored,Harmony was restored.,"[ 2.1760201   1.6284785   0.9648121  ... -0.06884027  0.8547391
  1.6060202 ]",[ 1.5177782  1.1126721  2.1590314 ... -0.6215986  3.0442262  0.8490405]
941,A reconciliation was achieved,The reconciliation was achieved.,"[ 0.9627232   1.0204974   0.25671926 ... -0.82052857  0.24798948
  3.4497113 ]","[ 1.2398746   3.021421    0.7180649  ... -0.86725175  1.8391263
  3.5529468 ]"
942,The reunion was joyful,Reunion was joyful.,"[ 1.7413062  -4.029332   -0.09631506 ... -1.0156304  -0.84451646
  3.8801064 ]","[-1.362849   -3.3135765   1.0063708  ... -1.6824081  -0.03060179
  3.2410655 ]"
943,A forgiveness was offered,The forgiveness was offered.,[ 1.7666477  6.763526   0.8829205 ... -0.5304343  0.4060642  2.3877232],[ 1.5284774  7.0023513  1.1935112 ... -0.0619732  1.6008927  1.4957098]
944,The pardon was accepted,Pardon was accepted.,"[ 2.105605    7.5424023  -0.08875227 ... -1.8621379   1.7181679
  2.094535  ]","[-0.08776434  4.949337   -0.04203224 ... -1.7990296   2.9440346
  1.401533  ]"
945,A new beginning was made,The new beginning was made.,"[-1.344335   -1.235519    0.13612068 ... -0.23463392 -1.0684061
  0.4282601 ]","[-1.0217389  -0.03703209  0.07821536 ...  0.37696782  0.29666328
  0.74147207]"
946,The fresh start was promising,Fresh start was promising.,"[-0.4982118  -0.676753    0.18654653 ...  1.4580022  -0.4227704
  1.02187   ]","[-1.1230965  -0.21148317  0.4906268  ...  0.7376982  -0.27364355
  0.9457075 ]"
947,A hope was kindled,The hope was kindled.,"[ 0.38314518  2.8637967   1.6009554  ...  1.3543653  -1.2246103
  0.82249343]","[-0.55147094  2.774297    1.72682    ...  1.4942261   0.29148707
  1.1787947 ]"
948,The expectation was high,Expectation was high.,"[-2.5421329  -0.59537184  1.3032401  ...  0.56697834  0.8382631
  2.9097161 ]",[-2.456391  -1.8199879  2.6868343 ... -0.3135925  1.54627    2.8793936]
949,A dream was realised,The dream was realised.,"[ 0.85813266 -0.07518482  0.2143887  ... -0.97720826 -0.87384844
  1.8416944 ]","[-0.0784473   2.1430192   0.19996357 ... -0.52135736  0.21641608
  2.3721457 ]"
950,The ambition was achieved,Ambition was achieved.,"[ 0.24550736  2.5111732   0.76546955 ... -0.07625951 -2.0092804
  1.5435249 ]","[-1.2918453   3.1689363   0.60394436 ... -0.46696314 -1.3855255
  2.5113642 ]"
951,A goal was attained,The goal was attained.,[ 1.9505956  1.662602   1.3703904 ... -1.0744715 -0.5789285  2.6639752],"[ 1.3867373   5.340664    1.0035932  ... -0.9045452  -0.16902098
  1.7309873 ]"
952,The objective was met,Objective was met.,"[ 1.2059025   3.8905823   0.6396971  ... -0.9197819  -1.0935471
  0.78023154]","[ 1.6326468   6.315567    1.230798   ... -0.7816281  -0.1962679
  0.15455745]"
953,A vision was realised,The vision was realised.,"[-0.71909016  1.4908928   0.96186686 ... -1.2325768  -2.6113222
  1.656095  ]","[-1.3679621   2.5196335   1.3198748  ... -0.81908303 -1.7273802
  1.441962  ]"
954,The aspiration was fulfilled,Aspiration was fulfilled.,"[ 0.48110515  2.7298434   1.2991525  ... -0.2916142  -1.5350454
  1.8628192 ]",[0.04760868 3.9037347  1.8637543  ... 0.4780814  2.5691047  2.4971402 ]
955,A potential was unlocked,The potential was unlocked.,"[ 1.1994342   4.7005343   0.6108724  ... -0.44512752 -0.15215573
  1.3442059 ]","[ 0.77224314  6.025697    1.7223953  ...  0.49256325 -0.6086539
 -0.29032856]"
956,The capacity was realised,Capacity was realised.,"[-0.865617    1.7689204   1.7540897  ... -0.83460665 -2.3704147
  1.7030151 ]","[-2.2122955   2.1358516   2.8628504  ... -0.911647   -0.88367563
  1.1506598 ]"
957,A talent was nurtured,The talent was nurtured.,"[-0.5358048   4.3857083  -0.18665855 ... -0.88176537 -2.5585938
  2.0294776 ]","[-0.20326228  4.30366     0.2909846  ... -0.34015164 -2.170132
  1.3515364 ]"
958,The ability was developed,Ability was developed.,[ 0.5137124  5.154974   0.8047726 ... -0.7784752 -0.2120212  1.6340547],"[ 0.35879534  3.2806683   0.3569997  ... -1.1228329   0.8742657
  1.4355475 ]"
959,A skill was mastered,The skill was mastered.,[ 1.6580672  3.65949    0.8198375 ... -0.8379855 -0.5480179  2.9390502],"[ 1.7399101   4.3790092   1.2224555  ... -0.5110303   0.60958946
  2.16385   ]"
960,The proficiency was demonstrated,Proficiency was demonstrated.,"[ 0.55182076  1.6965307   1.0211327  ... -0.4712413  -0.80542684
  2.3042676 ]","[ 0.4490919   2.23517     1.3823038  ... -0.31490335 -0.38979468
  1.7858047 ]"
961,A knowledge was acquired,The knowledge was acquired.,"[-1.5062237   3.298814    1.8146129  ... -2.2386732   0.05484003
  2.8912072 ]",[-1.8130467  4.029054   2.645786  ... -1.6592586 -0.0533277  1.8746933]
962,The understanding was enhanced,Understanding was enhanced.,"[-1.2047635   2.0984292   1.8043343  ... -0.6415084  -0.89459056
  2.1749313 ]",[-1.3814209  3.5636437  1.9470592 ... -0.7823397  1.190881   0.7849196]
963,A wisdom was imparted,The wisdom was imparted.,"[-0.94310033  3.3010364   1.6414328  ... -0.10011766 -0.24580555
  1.9050556 ]","[-0.941235    4.1162024   2.4154103  ...  0.570275    0.31851086
  1.2053331 ]"
964,The insight was shared,Insight was shared.,"[-0.68590665 -0.5366076   1.1916919  ... -0.9031818  -2.0166163
  2.5405316 ]",[-1.3475075 -0.4604804  2.616903  ... -1.0147858 -1.6038977  2.440022 ]
965,A lesson was taught,The lesson was taught.,"[-2.3717089  -0.10176272 -0.41817006 ... -0.86965567 -2.845489
  2.9609747 ]","[-1.5386076   0.93335456  0.30742174 ... -0.8315954  -1.0355746
  2.4833245 ]"
966,The experience was shared,Experience was shared.,"[-0.33013558  1.4723341   0.9516286  ... -0.76428443 -0.841593
  3.6428037 ]","[-1.1010048   2.8691468   2.247163   ... -1.3555149  -0.00990021
  2.7709734 ]"
967,A mistake was learned from,The mistake was learned from.,[-2.4687886  1.5603819  1.6605812 ... -0.9188851 -1.3604518  2.469036 ],"[-2.4734123   3.3296192   1.4936785  ... -0.3380209   0.07078119
  2.0686274 ]"
968,The error was corrected,An error was corrected.,"[-2.6679707   2.0881107   0.9441485  ... -1.8399172  -0.05855876
  2.2310555 ]",[-3.902621   3.3974566  2.8992932 ... -1.2769186 -0.9705347  2.3116174]
969,A failure was analyzed,The failure was analyzed.,"[-0.69570285  2.7568371   1.369063   ... -1.4702055  -1.0158147
  1.4267328 ]","[-0.6896432   3.9223366  -0.30419296 ... -1.3461094  -1.6830906
  1.6572342 ]"
970,The setback was overcome,Setback was overcome.,"[ 0.6845125   0.95011157  0.7250819  ... -0.08207779 -0.47852445
  1.4471197 ]","[-0.53392285  0.43384847  1.4596403  ... -0.23010048  1.7195275
  2.3005111 ]"
971,A challenge was accepted,The challenge was accepted.,"[ 0.11063284  1.0877304  -0.31124833 ... -0.00510401 -2.0395293
  2.3745375 ]","[-0.16600424  2.8052845   0.1410211  ... -0.5945379  -1.4376795
  1.6352332 ]"
972,The obstacle was overcome,Obstacle was overcome.,[ 1.2401195  3.108548   1.5591753 ... -0.5116406 -0.5934086  1.2613363],"[ 0.97795695  2.6308188   1.9897884  ... -0.5581679  -0.00270226
  1.0677779 ]"
973,A difficulty was navigated,The difficulty was navigated.,"[-0.71104205 -1.0933605   0.5042367  ... -1.1499281  -2.4422774
  2.1868618 ]","[ 0.13660537  1.635168    1.1397667  ... -1.2908789  -0.69674224
  1.6439534 ]"
