,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
889,The learning was significant.,The learning might have been significant.,"[-0.4193942   1.5345036   1.5557219  ... -0.2555693  -0.65759283
  0.4094953 ]","[-1.2219497   1.9928261   1.4803667  ...  0.8273551  -0.78657836
 -0.01576652]"
890,The growth was substantial.,The growth could have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.4574907  2.6520197  1.3710845 ...  0.6688315 -0.3111334  1.730382 ]
891,The development was impressive.,The development may have been impressive.,[ 0.0472302 -1.5033804  1.0281935 ... -0.8319534 -0.8309228  1.5409312],"[-1.1277516  -0.01648979  0.9738474  ...  0.6044485  -1.3792692
  1.3814622 ]"
892,The progress was remarkable.,The progress might have been remarkable.,"[ 0.8975188   1.6444381   1.9151907  ... -0.7019312  -0.06331392
  1.4681461 ]","[-0.46928596  1.0397607   1.2168465  ...  0.15874068 -1.4258115
  1.4128895 ]"
893,The advancement was significant.,The advancement could have been significant.,"[ 1.2460907   2.1680007   1.3295437  ... -0.71964544 -0.12358046
  1.116023  ]","[ 0.04564118  3.316755    1.1813715  ...  0.26853713 -0.10781924
  1.3407362 ]"
894,The success was well-deserved.,The success may have been well-deserved.,"[ 1.3747951   3.8289654  -0.31113452 ... -0.81287557 -0.4662554
  2.593409  ]","[-0.03421426  3.3544016  -0.38774008 ... -0.02746556 -1.5023147
  1.7055951 ]"
895,The achievement was remarkable.,The achievement might have been remarkable.,"[ 0.90422785  3.5375218   0.2102093  ... -0.7132109  -0.20905523
  2.647004  ]","[-0.40283927  3.0320685   0.24906708 ...  0.41631365 -0.8763623
  1.6464163 ]"
896,The accomplishment was significant.,The accomplishment could have been significant.,"[ 1.4679649   3.8262908   0.65001726 ... -0.7470396  -0.15878706
  1.6711746 ]","[ 0.46561193  4.553372    0.7035317  ... -0.3904306   1.2035152
  1.1458851 ]"
897,The victory was sweet.,The victory may have been sweet.,"[ 1.2756195   4.3891525   1.0791147  ...  0.00540271 -1.3062055
  2.9894638 ]","[ 0.11404423  2.7016218   0.5547165  ...  0.9231243  -2.2541218
  1.4306815 ]"
898,The defeat was bitter.,The defeat might have been bitter.,"[-1.0150745e+00  3.9261260e+00 -4.1280618e-01 ... -7.6485577e-04
 -1.9932684e+00  2.9342444e+00]",[-1.301256   4.5651703 -1.1203057 ...  0.1746175 -1.8861015  1.7642845]
899,The competition was fierce.,The competition could have been fierce.,"[ 1.7390274  -0.14806218  0.56798166 ... -0.40002814 -3.181765
  3.7379818 ]","[ 1.5322644   0.26761502  0.1568032  ... -0.14016388 -1.9464463
  3.2745988 ]"
900,The challenge was daunting.,The challenge may have been daunting.,"[-1.486854    0.6170224   0.5391957  ... -0.64356154 -2.6717682
  1.9102783 ]","[-1.6035215   0.95605725  0.43667698 ...  0.12587366 -3.0942318
  1.430657  ]"
901,The task was difficult.,The task might have been difficult.,"[-0.1109889   1.8811176   3.0422282  ... -0.22128117 -2.0516791
  2.5853744 ]","[-0.6783605   1.7383953   1.9624392  ... -0.17250754 -1.8538882
  2.4624765 ]"
902,The problem was complex.,The problem could have been complex.,"[ 0.14113736  0.44035682  3.009446   ... -0.01988452 -2.6300035
  1.2462219 ]","[-1.0017372   2.132178    2.0097587  ... -0.22314571 -1.220671
  1.5324327 ]"
903,The solution was simple.,The solution may have been simple.,[2.676948   4.9025373  0.4684661  ... 0.4148112  0.38922524 0.34268793],"[ 0.44563302  3.7601955   0.73375005 ...  1.0796149  -1.3533431
  0.81577694]"
904,The answer was clear.,The answer might have been clear.,"[-0.23393199  4.002093    1.1184037  ... -0.5143455   0.43003178
  1.2602526 ]","[-1.8065554   1.4622552   0.17994234 ...  0.04708708 -0.56344223
  1.4019471 ]"
905,The scientist conducted an experiment.,The scientist may have conducted an experiment.,"[ 0.06723344  3.3817463   2.104849   ... -0.52964765 -4.171821
  1.5058266 ]","[-1.5392588   4.24059     2.4036744  ... -0.04737847 -3.2851126
  1.383826  ]"
906,The researcher analyzed the data.,The researcher might have analyzed the data.,"[ 1.5519214   0.47549537  0.07974616 ... -0.57485294 -0.487896
  2.420413  ]","[-0.46784043  0.6656678   0.52877295 ...  0.6023206  -2.1913
  2.0386472 ]"
907,The engineer designed a machine.,The engineer could have designed a machine.,"[ 1.0266752   3.8017015   0.20616509 ... -2.175567   -1.1864821
  1.2715102 ]",[ 0.8846745  5.076235   0.4211704 ... -1.0546215  0.4177172  1.1336622]
908,The doctor diagnosed the illness.,The doctor may have diagnosed the illness.,[1.9082569  6.96361    2.2340527  ... 0.02555169 0.25341377 3.3345556 ],"[-1.1809025   7.2277937   2.6161933  ...  0.7018875  -0.56492764
  2.9167657 ]"
909,The nurse administered the medication.,The nurse might have administered the medication.,[4.451739   7.619036   0.73330003 ... 2.2428615  0.44316664 0.41044012],"[ 1.6917298   7.4925847   1.4315963  ...  2.471099   -0.55441797
  0.8323124 ]"
910,The therapist provided counseling.,The therapist could have provided counseling.,"[ 3.4722893   3.4058769   0.5598935  ... -1.712002    4.187556
  0.18713918]","[ 1.4571314   4.46375     1.0225766  ... -0.4775397   2.316355
 -0.07467586]"
911,The teacher instructed the students.,The teacher may have instructed the students.,"[-0.94644064  2.603756    1.3970336  ... -0.5805544  -1.1543189
  4.063374  ]",[-1.6071994  3.9368906  1.8828723 ... -1.1173261 -2.768619   2.9812891]
912,The professor lectured the class.,The professor might have lectured the class.,"[-1.9252359   0.52403396  0.56530935 ... -1.4244305   0.5210221
  3.9095912 ]","[-3.4486322   1.3642526   0.52755713 ... -1.2809262  -0.8711894
  3.9127834 ]"
913,The student studied diligently.,The student could have studied diligently.,"[-0.47012657  3.3197427   1.6432514  ... -1.8053955  -0.80765504
  2.826301  ]",[-1.927921   4.7804804  1.7490073 ... -1.1217386 -1.3760548  3.3894792]
914,The athlete trained rigorously.,The athlete may have trained rigorously.,"[ 0.86230916  3.1327028   0.60537666 ... -0.24326877 -2.502352
  4.8641324 ]","[-0.62474316  4.202419    1.3153168  ...  0.6573143  -3.5173922
  3.716882  ]"
915,The coach motivated the team.,The coach might have motivated the team.,"[ 2.4612522   4.7673836   0.06685301 ...  0.21790402 -1.2128242
  5.4427056 ]","[ 1.3058358   4.995824    0.19225049 ...  0.24188061 -1.981308
  3.881401  ]"
916,The referee officiated the game.,The referee could have officiated the game.,"[ 2.0354805   0.64133304 -0.1538699  ... -0.40012008 -1.1818708
  7.437308  ]","[ 0.77740544  2.060484   -0.02920908 ... -0.20264722 -0.78311855
  6.8932796 ]"
917,The umpire called the pitches.,The umpire may have called the pitches.,[0.0529424 3.712233  0.9134092 ... 0.5209566 2.3595784 3.9948082],"[-1.401964    3.8411968   1.5496476  ...  0.57661194  0.3053728
  4.0799603 ]"
918,The judge presided over the trial.,The judge might have presided over the trial.,"[ 0.12495565 -0.03636748  1.10048    ...  1.209211    0.0131883
  4.5393977 ]","[-1.8343455   0.9527111   1.7219852  ...  0.58398116 -0.7965435
  4.453609  ]"
919,The lawyer presented the case.,The lawyer could have presented the case.,"[-0.20565315  4.554957    1.4046243  ... -1.002844    0.04434176
  3.2137222 ]","[-1.5583493   5.59044     1.5988344  ... -0.40395728  0.09637913
  2.3918564 ]"
920,The jury deliberated on the verdict.,The jury may have deliberated on the verdict.,[-2.4545908 -1.1522498  1.763941  ...  1.1115367 -2.9128175  6.225096 ],"[-4.496621   -0.08166077  1.5216538  ...  1.1955023  -3.538628
  5.040384  ]"
921,The witness testified truthfully.,The witness might have testified truthfully.,"[ 1.5261394   5.0647855   0.68226165 ... -0.62860376  0.26710355
  1.6457905 ]","[-1.7553284   3.616984    1.2515751  ...  0.18138191 -1.0828394
  1.0433604 ]"
922,The police investigated the crime.,The police could have investigated the crime.,"[ 1.0506183   3.405711    0.85926014 ... -0.3388176  -3.955837
  2.1135757 ]","[ 0.59735525  5.854189    0.95605206 ... -0.5803201  -3.750458
  1.6391921 ]"
923,The detective solved the mystery.,The detective may have solved the mystery.,[4.246586   3.1086667  1.2001005  ... 0.6750815  0.24502392 1.9147121 ],"[ 2.073317    3.1772356   1.4206226  ...  0.26131955 -1.7147378
  1.5493846 ]"
924,The firefighter extinguished the fire.,The firefighter might have extinguished the fire.,"[ 2.3347347   7.144627    1.8589878  ...  0.13077235 -0.83631754
  2.8339562 ]","[ 0.08107294  6.0063205   2.025367   ...  0.82379127 -2.348993
  1.9513283 ]"
925,The paramedic treated the patient.,The paramedic could have treated the patient.,"[ 2.672394    5.960336    0.2955316  ... -2.246503    0.17116524
  2.5111458 ]","[ 1.7867646   7.306195    0.11890963 ... -1.6480552   0.04984209
  1.9992788 ]"
926,The emergency responders arrived quickly.,The emergency responders may have arrived quickly.,[ 1.756498   4.031776   1.1199217 ... -2.2671072 -2.0381138  1.8690276],"[ 0.0892061   4.8798122   1.497089   ... -1.3208821  -2.7606993
  0.73131686]"
927,The rescue operation was successful.,The rescue operation might have been successful.,[ 4.2176156  3.6971657  1.1696326 ... -1.5123725 -2.5123754 -1.2849717],[ 2.0293345  3.33264    1.4277228 ... -0.61705   -3.3059275 -1.5922577]
928,The disaster was devastating.,The disaster could have been devastating.,[-3.79942    3.7851613  1.113577  ... -1.6084869 -2.6561356  0.881647 ],"[-2.504492    6.036911   -0.01508178 ... -0.6530653  -1.8262101
  0.5555064 ]"
929,The recovery was slow.,The recovery may have been slow.,"[ 1.4003937   0.64215416  2.419724   ... -0.8784014   0.53363705
  2.695273  ]","[ 0.59541047  1.0721776   1.7545826  ...  0.200889   -0.5622929
  2.0657449 ]"
930,The rebuilding was extensive.,The rebuilding might have been extensive.,"[-1.7701219  -1.4743235   1.7034914  ...  0.47471723 -0.35917592
  1.415363  ]","[-2.2979503  -0.9585478   0.99586403 ...  1.156559   -0.73312753
  0.8788532 ]"
931,The community rallied together.,The community could have rallied together.,"[ 2.5097578   2.3379443   1.2842698  ... -0.14735642 -3.022153
  2.2718933 ]","[ 0.5336456   3.0465121   1.1681153  ... -0.41427088 -2.3494413
  2.1299002 ]"
932,The support was overwhelming.,The support may have been overwhelming.,"[ 1.2088786   4.255734    1.2474433  ... -1.08738     0.14250293
  0.6682726 ]","[ 0.05281322  3.8361914   1.8830191  ...  0.36792374 -1.1047665
  0.7714404 ]"
933,The resilience was remarkable.,The resilience might have been remarkable.,"[ 0.43430048  3.1191278   0.5593728  ... -0.6739806  -2.169365
  1.0971264 ]","[-0.11137538  2.690332    0.7803149  ...  0.12806794 -2.1207938
  0.77043194]"
934,The spirit was unbroken.,The spirit could have been unbroken.,[ 2.6078966  4.720056   1.453198  ...  0.6603873 -2.7351334  0.8518116],"[ 1.3191687   5.3105974   0.96484923 ...  0.10402084 -0.55859584
  0.81098044]"
935,The hope remained strong.,The hope may have remained strong.,"[-0.03868343  3.1871173   1.73729    ...  0.42679128 -1.0216566
  1.9433216 ]","[-2.5173633   1.9947685   1.7299308  ...  0.44743723 -0.98821354
  1.6809825 ]"
936,The future was uncertain.,The future might have been uncertain.,"[-1.6278667   0.4760661   2.29419    ... -0.46621665 -0.18218881
  1.8139508 ]","[-2.8099174   0.6154701   0.10168777 ... -0.30609363 -1.4369876
  0.27347842]"
937,The possibilities were endless.,The possibilities could have been endless.,"[-1.4566829   0.8408966   3.246785   ... -0.17225303  0.65969664
 -0.37847298]","[-1.3795618   2.8481717   1.2662135  ...  0.47475407  1.3790534
  0.14176264]"
938,The potential was unlimited.,The potential may have been unlimited.,"[ 0.5135133   5.8366904   1.8547376  ...  0.46696663 -1.6746204
  0.16624334]","[-0.6563231   5.9038343   1.7108114  ...  1.0335443  -1.9432662
  0.43670446]"
939,The capacity was immense.,The capacity might have been immense.,"[-1.646724    1.6122856   2.32382    ... -0.34497327 -2.1100984
  1.3958985 ]",[-2.4991536  2.0400825  1.8986887 ...  0.6529582 -3.0328577  0.7104692]
940,The power was significant.,The power could have been significant.,"[ 0.08875144  6.1839433   1.5002486  ... -1.4296895  -1.523479
 -0.10236468]","[-0.4168105   7.78917     1.4290445  ... -0.49465844 -0.46882433
  0.44745836]"
941,The strength was impressive.,The strength may have been impressive.,"[ 0.32841733  3.2526982   1.5787141  ...  0.26478466 -1.2459395
  0.45971912]","[-0.67590934  3.0206828   1.6222192  ...  1.1031227  -2.9903257
  0.49415585]"
942,The influence was considerable.,The influence might have been considerable.,"[-0.11027394  4.4212236   0.83709276 ...  0.6167045   0.3478017
  0.364103  ]","[-0.79127055  4.289034    0.9753951  ...  1.8729805  -0.05116067
  0.79473317]"
943,The impact was far-reaching.,The impact could have been far-reaching.,[-1.2262886  4.3600316  0.6895128 ...  0.5234955  0.2088875  0.7054617],"[-1.7507317   6.026291   -0.35732633 ...  0.9089431  -0.00893285
  1.006887  ]"
944,The legacy was enduring.,The legacy may have been enduring.,"[-1.4522007   2.4049587   0.27746558 ...  0.18733577 -0.00507431
  0.5077714 ]","[-2.2019112   1.0719507  -0.01094703 ...  0.59166336 -2.0988817
  0.1751615 ]"
945,The contribution was invaluable.,The contribution might have been invaluable.,"[ 1.3509175   3.7826486   0.52080554 ... -0.6089497   1.4036846
  0.12653795]","[ 0.20717041  3.1223743   0.31566545 ... -0.05732348  0.929663
  0.6420193 ]"
946,The value was immeasurable.,The value could have been immeasurable.,"[-2.1326332   4.322908    0.957242   ... -0.0077749   0.6600037
  0.39944538]","[-2.386422    4.892514    0.5890801  ...  0.05991802  1.4148859
  0.4510994 ]"
947,The experience was transformative.,The experience may have been transformative.,"[-0.20528717  2.7834232   1.5931425  ... -0.963555   -0.43915662
  1.3886076 ]","[-1.7340086   2.987975    0.6440759  ... -0.32603598 -1.5324394
  0.92319286]"
948,The learning was significant.,The learning might have been significant.,"[-0.4193942   1.5345036   1.5557219  ... -0.2555693  -0.65759283
  0.4094953 ]","[-1.2219497   1.9928261   1.4803667  ...  0.8273551  -0.78657836
 -0.01576652]"
949,The growth was substantial.,The growth could have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.4574907  2.6520197  1.3710845 ...  0.6688315 -0.3111334  1.730382 ]
950,The development was impressive.,The development may have been impressive.,[ 0.0472302 -1.5033804  1.0281935 ... -0.8319534 -0.8309228  1.5409312],"[-1.1277516  -0.01648979  0.9738474  ...  0.6044485  -1.3792692
  1.3814622 ]"
951,The progress was remarkable.,The progress might have been remarkable.,"[ 0.8975188   1.6444381   1.9151907  ... -0.7019312  -0.06331392
  1.4681461 ]","[-0.46928596  1.0397607   1.2168465  ...  0.15874068 -1.4258115
  1.4128895 ]"
952,The advancement was significant.,The advancement could have been significant.,"[ 1.2460907   2.1680007   1.3295437  ... -0.71964544 -0.12358046
  1.116023  ]","[ 0.04564118  3.316755    1.1813715  ...  0.26853713 -0.10781924
  1.3407362 ]"
953,The success was well-deserved.,The success may have been well-deserved.,"[ 1.3747951   3.8289654  -0.31113452 ... -0.81287557 -0.4662554
  2.593409  ]","[-0.03421426  3.3544016  -0.38774008 ... -0.02746556 -1.5023147
  1.7055951 ]"
954,The achievement was remarkable.,The achievement might have been remarkable.,"[ 0.90422785  3.5375218   0.2102093  ... -0.7132109  -0.20905523
  2.647004  ]","[-0.40283927  3.0320685   0.24906708 ...  0.41631365 -0.8763623
  1.6464163 ]"
955,The accomplishment was significant.,The accomplishment could have been significant.,"[ 1.4679649   3.8262908   0.65001726 ... -0.7470396  -0.15878706
  1.6711746 ]","[ 0.46561193  4.553372    0.7035317  ... -0.3904306   1.2035152
  1.1458851 ]"
956,The victory was sweet.,The victory may have been sweet.,"[ 1.2756195   4.3891525   1.0791147  ...  0.00540271 -1.3062055
  2.9894638 ]","[ 0.11404423  2.7016218   0.5547165  ...  0.9231243  -2.2541218
  1.4306815 ]"
957,The defeat was bitter.,The defeat might have been bitter.,"[-1.0150745e+00  3.9261260e+00 -4.1280618e-01 ... -7.6485577e-04
 -1.9932684e+00  2.9342444e+00]",[-1.301256   4.5651703 -1.1203057 ...  0.1746175 -1.8861015  1.7642845]
958,The competition was fierce.,The competition could have been fierce.,"[ 1.7390274  -0.14806218  0.56798166 ... -0.40002814 -3.181765
  3.7379818 ]","[ 1.5322644   0.26761502  0.1568032  ... -0.14016388 -1.9464463
  3.2745988 ]"
959,The challenge was daunting.,The challenge may have been daunting.,"[-1.486854    0.6170224   0.5391957  ... -0.64356154 -2.6717682
  1.9102783 ]","[-1.6035215   0.95605725  0.43667698 ...  0.12587366 -3.0942318
  1.430657  ]"
960,The task was difficult.,The task might have been difficult.,"[-0.1109889   1.8811176   3.0422282  ... -0.22128117 -2.0516791
  2.5853744 ]","[-0.6783605   1.7383953   1.9624392  ... -0.17250754 -1.8538882
  2.4624765 ]"
961,The problem was complex.,The problem could have been complex.,"[ 0.14113736  0.44035682  3.009446   ... -0.01988452 -2.6300035
  1.2462219 ]","[-1.0017372   2.132178    2.0097587  ... -0.22314571 -1.220671
  1.5324327 ]"
962,The solution was simple.,The solution may have been simple.,[2.676948   4.9025373  0.4684661  ... 0.4148112  0.38922524 0.34268793],"[ 0.44563302  3.7601955   0.73375005 ...  1.0796149  -1.3533431
  0.81577694]"
