,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
910,The fruit did not ripen on the vine,We interpret results accurately,"[ 0.11976533  3.755559    1.9890347  ... -1.3860575  -1.8445345
 -0.7137076 ]","[ 0.24386601  3.6028714  -1.1182055  ... -0.71498936 -1.9185233
  2.8560376 ]"
911,The legacy may have been enduring.,The outcome was beneficial.,"[-2.2019112   1.0719507  -0.01094703 ...  0.59166336 -2.0988817
  0.1751615 ]",[ 0.661082   4.2864914  1.3573686 ... -0.9825056  2.0327213  2.2006931]
912,The customer was persuaded to buy by the salesperson.,The computer is working properly,"[ 2.2986763   5.5327764   2.1368425  ... -0.27909324  0.6180725
  2.3791182 ]","[ 3.1323051   6.7830267   1.0330207  ... -0.98289967 -3.2296555
  1.8509823 ]"
913,The forest is dense.,The community did not actively participate in the fundraiser.,"[ 0.12452469 -0.77470976  2.3537793  ... -1.1589665  -0.4681471
  1.645951  ]","[ 1.3191268   0.56745017  0.14550701 ...  0.31844583 -2.3939757
  2.868327  ]"
914,The bird is on the tree.,The journey is long.,"[ 0.53665096  4.249461    2.9852583  ... -1.6762583  -1.0898803
  2.2003922 ]",[-0.5792531 -0.5094228  2.094138  ...  0.4577613 -1.7542133  2.4077535]
915,The mechanic efficiently repaired the vehicle.,The bread is in the bag,[ 2.8398983  5.4912543  0.0275165 ... -1.7000359 -0.6344466  2.380176 ],[0.47951588 4.007615   0.84871507 ... 0.20412941 0.66824955 1.4489125 ]
916, The conclusion is slightly tentative.,The plumber fixed the pipes.,"[ 0.91566306 -0.5032696   0.14434935 ... -0.89960146  1.0730329
  1.4437593 ]","[ 2.4751065   5.0262723   0.364751   ... -2.964564   -0.71929187
  0.00527694]"
917,The crickets chirped in the night.,Proficiency was demonstrated.,"[ 0.6408302  -0.9673586  -1.3822007  ... -1.2358314  -0.49568176
  0.10918991]","[ 0.4490919   2.23517     1.3823038  ... -0.31490335 -0.38979468
  1.7858047 ]"
918,You felt the breeze,The toad did not cautiously hop toward the pond.,"[-1.7344716   3.7918947  -2.071815   ...  0.91616505  1.0630999
  0.8591394 ]",[0.59407973 2.611846   1.0078298  ... 0.22123079 1.3033389  4.8310313 ]
919,The farmer harvested 50 bushels of wheat.,The author received numerous awards.,[-4.814479   0.8806539  1.3278065 ... -3.395025  -3.4424224 -2.0371041],[ 3.9827156  5.047225   0.9286589 ... -0.8731951  2.0426989  1.4405273]
920,The product might have been successful., The traffic was very heavy.,[-1.7352549  3.8498197  0.3415513 ...  0.3783323 -0.4996813  2.579569 ],"[-1.1631104   0.16828634  1.6107389  ... -0.7888425  -1.0811939
  1.589167  ]"
921,The factory produced around 12000 cars.,The report was written.,"[-2.824937   -1.826869    0.00455074 ... -3.2595558  -2.6193373
  1.450264  ]","[-0.1794487  -0.21757182  1.1586821  ... -2.4119358   0.55948746
  2.4879057 ]"
922,The sweater is on the chair,The developer built the website.,"[ 2.8227434   2.0883744   2.0657437  ... -0.3274482  -0.73322207
 -0.28867137]","[-0.3223974  -2.1967077   0.71471816 ... -0.7908211  -0.7389986
  0.9477973 ]"
923,The meeting is productive., The flowers are wilted.,"[ 1.8028187  -1.4792037   0.7655306  ... -1.3596766   0.68386686
  1.5568129 ]","[ 3.733092    2.946646    0.35807213 ...  0.28653014 -3.5409634
  0.6313453 ]"
924,A commitment was honored.,The team is effective.,"[ 0.35520586  4.0519023   1.525192   ... -1.1591209  -0.08354239
  1.1428177 ]",[ 2.0602238  1.2167037  1.2089633 ... -1.4726483 -3.394025   3.5651982]
925,The astronauts did not journey to the moon.,Robins build nests,"[ 0.09098795  3.946869    0.42560843 ...  0.88690406 -0.7722593
  2.7035608 ]","[ 3.9665093   0.43624362  1.8209194  ... -3.3130217  -1.8102907
 -0.42175144]"
926,The dispute was resolved by the mediator.,The reply was prompt.,"[ 2.9486392   2.7700152  -0.7120652  ...  0.2288897   0.03898084
  4.5968466 ]",[ 1.4070817  3.547418   1.3259609 ... -0.6811045  0.7000665  0.5961243]
927,The failure was experienced.,The manager delegated responsibilities.,"[-1.967659    3.8652732   0.11866746 ... -1.3709702  -0.9619026
  1.7388928 ]","[ 2.9730718   1.3917818   1.9356318  ... -0.27218527  1.4048295
  2.4479127 ]"
928,He wrote over 90 essays., Delays are possible due to track work.,"[-2.07242    -1.0225953  -0.64747036 ... -2.1248956   1.3833992
  1.0833722 ]","[-0.65472674 -1.5449595   1.5538371  ... -1.4622644  -3.222464
  1.0199885 ]"
929, He knows how to ride a bicycle., The experience was negative.,"[-0.36225104  8.556663   -0.19232264 ... -0.29848707  0.4178334
  2.3729296 ]","[ 0.42734748  1.8574654   1.5647676  ... -1.2955309   1.1940016
  1.5007129 ]"
930,The government did not implement new policies., I saw several squirrels.,"[ 0.8703082   6.160841   -0.2484982  ... -0.27789485 -0.00675637
  0.670272  ]","[-1.7492704  -3.1012897   0.26148373 ... -3.1908357  -0.1745916
  1.342843  ]"
931,The road was twisting.,I answered at least 80 questions correctly.,"[ 0.511061   -0.3914681   2.662524   ...  0.23111656 -1.4586233
  1.5795004 ]","[-2.266004   -1.5547187  -0.34870058 ... -1.9345165  -0.45644408
  1.5355235 ]"
932,The attendees highly praised the event's organization.,She monitored the airspace.,"[ 2.2350748  -0.24718899 -0.49370152 ... -1.9342924   0.04770668
  0.7624324 ]",[ 0.3840875  2.1691146  3.4464924 ... -0.8496726 -3.5554023  2.0146892]
933,You sing beautifully,The stylist carefully selected the accessories.,"[-0.6685853   6.3502884  -0.72173977 ... -2.6000926  -2.8031495
  2.005276  ]","[ 1.0105582  -0.5623957   0.41856164 ... -1.0095805   0.36801538
  0.5800853 ]"
934,The birds warbled sweetly.,A car was driven carefully,"[ 2.0313525   0.9443761  -1.0255717  ... -2.7528007  -0.5064332
  0.51788056]","[ 0.41830748  2.2456372   0.47308737 ... -2.032093   -1.5013964
  3.743689  ]"
935,The future was bright,The motorcycle is new.,"[-0.41070032  0.39444962  2.0703824  ... -0.6251153  -0.90715826
  1.4413574 ]",[ 0.6438615  1.4003781  1.3033918 ... -2.1677294 -1.0980561  4.722176 ]
936,The physical therapist diligently guided the patient's rehabilitation.,She assessed employee performance.,[2.5230231  3.763012   1.465858   ... 0.2669032  4.256118   0.63315237],[ 1.9333073  0.5765737  2.1721191 ... -2.4938366 -1.3761551  2.0985634]
937, There were plenty of chairs.,The food was delicious.,[-2.9102461 -4.3538365  1.7428862 ... -0.9079475  1.4316498  1.9376582],"[-0.23485553  1.9371402   1.4514526  ...  0.05017326 -0.6093113
  1.4356887 ]"
938, The pepper is beside the grinder.,He is a good listener.,"[ 0.01591437  4.5882406   2.973283   ...  0.89834374 -0.9558288
  1.8978422 ]","[ 0.78945166  7.026176    2.2075505  ... -0.08866713 -1.1443197
  3.1871138 ]"
939, The stapler is in the drawer.,The snowy owls silently hunted in the twilight.,"[ 3.2410913   4.511472    0.9067663  ...  1.3331168   3.3847227
 -0.42040464]","[-0.92327166  0.03212402 -1.2173959  ... -2.0287244   0.27441853
 -0.38657624]"
940,The film was financed by the producer.,She enacted important legislation.,"[-0.03784233  3.8981194   0.52131534 ...  0.8701738  -0.6724328
  3.3498597 ]","[-0.15630186  6.2854743   0.5733735  ... -1.779031    2.3169906
  1.7457594 ]"
941,The boat sailed upon the lake,The game could end in a draw.,"[ 0.38068524  0.03824146  2.051263   ...  1.0880091  -1.8679363
  1.451178  ]","[ 2.0443912  -0.04865468 -0.32290864 ... -0.66836935  0.77536815
  4.292561  ]"
942,The set designer builds sets,The team achieved its ambitious goals.,"[ 1.9506966  -2.1857226  -0.5189169  ... -2.2403235   0.11594121
  0.3183319 ]",[ 2.812159   1.7273352 -1.0240093 ... -1.1732671 -2.2806818  3.6293886]
943,Lively debate was engaged in by the participants., Her presence at the meeting is desired.,"[-3.4420865  -5.868105   -0.03161094 ...  0.15823005 -2.0892048
  3.7163658 ]","[ 0.26737347  2.8555286  -0.15764767 ... -0.23713164  1.9813594
  2.2519925 ]"
944,The clock is on the mantel,The craftsmanship is exquisite.,"[-0.74275833 -0.32910466  2.852547   ... -1.3461978  -1.7783602
  0.8951258 ]","[-1.9445454   0.03854917  1.4006875  ... -1.3604505   0.481314
  3.2396896 ]"
945, We are considering having pizza for dinner.,The task is difficult,"[-2.7315488  -0.05948144  0.64345294 ... -1.4334944  -2.5910773
  2.444475  ]","[ 0.47563243  1.2574583   2.1249752  ... -0.27080902 -1.7475834
  2.3682024 ]"
946,The artist skillfully painted the canvas.,The musician composed a melody.,"[-0.104491   -0.00883883  0.7740451  ... -0.90825385 -1.0805383
  1.8599461 ]","[ 0.96850973  3.758301    1.2907323  ... -2.812135    1.1342591
  1.1837239 ]"
947,The selection was appropriate.,A gripping script was penned by the screenwriter.,[0.79890615 0.85299414 0.5790843  ... 0.65212333 1.0086011  1.7164538 ],"[-2.8454502   0.6452581  -0.464332   ...  0.01260488  1.5368721
  2.900707  ]"
948,The conviction is unwavering., Disagreement is a possibility.,"[-0.8195452   5.010678   -0.26758102 ... -0.50288236  0.21138279
  2.6958005 ]","[-1.9253178   1.3517091   0.94252163 ... -2.6252446  -0.72264326
  2.957302  ]"
949,The manager was competent.,They may arrive late.,"[ 4.006672    4.1599646   2.4703326  ... -2.1460013   0.23494415
  3.3419254 ]",[-1.8638723  0.9708408  0.8574025 ... -1.180399  -3.6620622  3.3535774]
950, The neighborhood has many houses., She intends to call later.,"[-0.35538518 -5.3815255   2.0768564  ...  1.224895   -1.3401915
  2.2916749 ]","[-1.2095207   5.736042    0.06319157 ...  0.09875395 -0.8110493
  2.306344  ]"
951, It's possible they won't come.,The examination was successful,"[-1.4040298   4.6130543   0.10601689 ... -0.66237915  1.4243157
  0.85588753]","[ 1.330225    2.1562753  -0.29437134 ... -2.0894928  -0.56712794
  2.0626085 ]"
952,The rain did not pour down, He devoted many hours to the project.,"[ 1.3784279   2.9033015  -1.4700595  ...  0.31888813 -4.8211184
  2.1531136 ]","[-0.08507011  0.9544109  -0.4285062  ...  0.47412705  0.75202656
  1.5708776 ]"
953,The plumber installed the pipes.,She drank 10 cups of tea.,"[ 2.9637306   5.1452312   1.7382116  ... -2.1797922  -1.0944344
  0.28918502]",[-1.3304744  0.7013103  3.629867  ... -2.1153004 -0.5613565  5.436487 ]
954,The student studied hard.,The employee completed the work.,[-1.3591235  4.1981726  2.1664536 ... -1.8842026 -1.9186271  3.4840152],"[ 2.892049    2.3129108   2.252362   ... -0.95750743  0.46344233
  2.6719294 ]"
955,The room was warmed by the fire., The comment is irrelevant.,"[-2.1049871  -0.4350416  -0.08918375 ... -0.9863196  -1.1948885
  2.044582  ]","[-0.93861276  2.126411    2.365736   ... -1.0818193   2.9436088
  0.21637063]"
956,The understanding was reached.,Seniors relaxed comfortably,[ 0.0581347  2.8784757  1.8171097 ... -1.1170595 -0.8870775  2.063533 ],"[ 0.21989016 -0.89599407  1.4048004  ...  0.62120366  1.4395261
  3.3253844 ]"
957,The news was shocking., She drank a vast quantity of water.,"[-1.5085852   2.907778    0.7524182  ... -0.11498751 -0.808119
  2.0535526 ]",[-2.6115923  3.343401   2.7825227 ... -2.0577211  1.2748967  3.171523 ]
958,The wind howled fiercely,She monitored the airspace.,"[ 0.44473523  2.0436335  -2.8985436  ...  0.03551726 -0.79518735
  0.52590054]",[ 0.3840875  2.1691146  3.4464924 ... -0.8496726 -3.5554023  2.0146892]
959,The support was unwavering., The humidity is extremely high.,"[ 2.164142    4.526527    0.8550734  ... -0.6332963  -0.24918625
 -0.04121989]","[ 0.4724541   2.1178143   2.825384   ... -0.01608145 -2.9674149
  0.44403467]"
960,The journey was strenuous.,The communication was successful.,"[ 0.41514716 -1.3534693   1.4190122  ... -0.13723348 -0.50459665
  2.2367046 ]","[ 1.5656092   6.4101706   1.9867239  ... -2.3019252  -0.41615796
  1.4610081 ]"
961,A song is beautiful,The future was promising.,"[-0.17664587  2.6772072   0.77888316 ... -1.1218998   0.20618322
  0.79122716]","[-1.1609224   1.5132717   2.1726913  ... -0.17288232 -0.5554016
  1.2945386 ]"
962,He exercised regularly.,The evidence proved the case,"[-0.67071193  6.1826773   0.4548518  ... -1.9675753   0.7862907
  4.8426204 ]","[ 1.0134883   4.4277487  -0.25291023 ... -0.60801256  2.3409626
  3.8925986 ]"
963,The student answered at least 25 questions correctly.,A compliment was given,"[-2.3400877   2.5276036  -0.92651075 ... -1.9498429  -1.0127175
  1.3441132 ]","[ 1.022446    5.4759626  -0.24116632 ... -1.3715388   1.5918777
  2.4225268 ]"
964,The judgment was not just.,I ate over 90 bowls of soup.,"[-2.0215394   2.182627    0.06787336 ... -1.4371096   1.1748129
  2.9476738 ]","[-1.4303811  -1.7655652   0.22731383 ... -2.4690845  -0.03079065
  3.008578  ]"
965,They may need assistance.,A difference was made,"[-0.64886975  4.6175175   0.80718267 ...  0.53374314 -1.8327029
  2.221561  ]","[ 0.46715865 -0.93172044 -0.10609401 ... -0.27261537 -2.2583685
  0.84271383]"
966,The delight was unexpected.,The suspects were interviewed by the detective.,"[-1.5135266   1.1735208   0.06324632 ... -0.10761998  0.16209765
  1.120621  ]","[ 1.3557327   2.9210296   2.3176587  ...  0.37504634 -2.5270777
  0.89435565]"
967,A compromise was made,The cameraman films scenes,"[-0.1224221   2.1620655  -0.34587657 ... -0.67974675 -0.12489605
  2.0004654 ]","[-1.0226254  -1.1094791   1.0780916  ... -0.7889391   0.27691263
  2.0991611 ]"
968,The carpenter built a sturdy fence.,The outcome was uncertain.,"[ 1.5300987   0.8414162   0.6631421  ... -0.92518777  3.8518386
 -0.29399398]","[-0.8128525   2.031964    1.5504777  ... -0.6071023   0.15004444
  3.2555337 ]"
969, The service is very efficient.,The implementation was smooth.,[ 2.5451925  4.3874235  2.2182033 ... -1.1546222 -1.8928461  1.2153059],[ 2.4987433 -0.5437248  2.4663882 ... -1.3082199  2.0197275  1.2853183]
970,The insect diligently crawled along the leaf.,The camera is in the bag,"[ 2.6522696  -0.21682605  2.3831956  ...  0.44844815 -1.7914989
  2.5919218 ]","[-2.3427908   3.1061614   2.3723238  ...  0.03730926  0.51736724
  2.0019503 ]"
971, The outcome was negative.,The lecture was informative.,"[ 0.3753074   4.5689025   0.89330196 ... -1.8031082   1.8620522
  1.1027422 ]","[-1.0040519   0.646353    0.12774272 ... -1.5527269   0.9806496
  2.530524  ]"
972,The economy grew.,The intelligence was sharp.,"[ 1.3606051   1.9213597   2.456251   ... -3.3393865   0.02165455
  3.2361405 ]",[-1.4262406  5.4586043  2.1045437 ... -0.6192172 -2.6229167  2.3134897]
973,He presented the financial report.,The workers completed the projects.,"[-0.83162737  3.7192557   0.1286298  ... -0.76681805  0.6943509
  3.3194416 ]","[ 0.8340985  -0.55012965  0.15697296 ... -0.8085852  -1.2515604
  2.6555784 ]"
974,The fashion shoot was expertly captured by the photographer., The person is walking along the beach.,"[-1.5639968  -4.0604     -0.34227696 ... -0.3874112  -2.4164677
  2.1352937 ]",[1.8256937  0.824722   3.980277   ... 1.1867378  0.04734692 1.7447855 ]
975,A helping hand was offered,I captivate listeners completely,"[ 2.6252506   4.73165     1.0482624  ...  1.2344594   1.3089807
 -0.63270044]",[-0.6291352  3.688146   1.4944748 ... -0.0995685  1.0913323  2.9975612]
976, The garden is incredibly beautiful., It might be too late.,"[ 1.3050667  -2.4561412   0.28325117 ... -0.3492073  -2.1616294
  3.790762  ]","[-1.8670908   3.2475655   1.4487404  ...  0.57921815  0.77298784
  1.5658154 ]"
977,The galaxy contains billions of stars, The outcome is negative.,"[-4.70319     0.99754184  0.5377698  ... -0.0360906  -3.2185261
  1.0662541 ]","[ 0.50185937  4.059916    0.62467796 ... -1.258371    1.488478
  2.1405892 ]"
978,There were nearly 300 stars visible in the sky.,The cricket produced a rhythmic chirping pattern.,"[-4.0261416  -3.3963342   0.9892826  ...  0.13169715 -0.8679463
  1.4402999 ]","[-0.2097331   0.17801099 -1.0801941  ... -1.6094145   0.2827801
  1.0571452 ]"
979,The reports were reviewed by the manager., The resolution is unsatisfactory.,"[-0.74407256  0.39255333  0.44979784 ... -1.0114498  -0.902615
  2.9300504 ]","[-1.1287898   0.45633575 -0.71232975 ... -1.1242932  -0.43690106
  0.6876365 ]"
980, The team was unproductive.,The response was immediate.,"[ 2.0095403   0.33567747  0.53123194 ... -1.4560385  -0.865726
  3.5202696 ]","[ 0.21928386  4.993011    0.26099706 ... -0.536334    0.3428863
  1.2074745 ]"
981, The yard is surprisingly small.,It decreased insignificantly,"[ 0.58199316 -5.22293     2.3664904  ... -0.17335074 -2.8216317
  2.6361468 ]","[ 2.1638224   2.4397821  -0.24265942 ... -1.0142182  -0.06657399
  1.164083  ]"
982, The store sold many shirts.,She may feel better tomorrow.,"[-0.34507927 -1.4594206   3.281953   ... -0.43979862 -2.4891489
  1.4776589 ]",[ 1.0561428  5.8962097  3.082195  ... -0.7607584 -1.2840794  2.4981983]
983,The brand reputation was strong.,The town might be quiet.,"[-0.05556538  1.4853321   1.7220403  ... -0.46675363 -1.1195048
  1.462287  ]",[ 0.6014958 -3.0513532  1.1281403 ...  1.0420616 -2.8840172  2.0977309]
984,The bee did not effectively pollinate the flowers.,The article was reviewed carefully by the editor.,"[ 2.4326072   5.03379     0.630524   ...  0.6862801  -1.7298958
  0.61494046]",[-1.0897555  0.999026   0.6523641 ... -1.5398396  1.8685881  2.0892324]
985,The moth cleverly eluded the bat.,The toad sat on a lily pad.,"[ 2.8345053   3.4225917   1.301583   ... -0.21759921 -0.456817
  1.3131673 ]","[ 1.4314964   1.1146889   1.0012114  ... -1.3824427  -0.82237005
  4.3450613 ]"
986,The outcome was uncertain.,We strengthen significantly,"[-0.8128525   2.031964    1.5504777  ... -0.6071023   0.15004444
  3.2555337 ]","[ 0.10311266  5.798819    0.96816653 ... -0.1618044  -0.2993477
  0.3063396 ]"
987,The photographer took the picture.,She wrote over 60 poems.,"[-2.1979735   0.5269734   0.19244213 ...  0.13471673  0.49464643
  2.3126113 ]","[-0.9590472  -1.1527916  -0.24820179 ... -1.4033048  -0.22479403
  1.6154915 ]"
988,The bookends are on the floor.,The pelicans dived skillfully,"[-0.88645864 -3.5042033   1.3377688  ...  1.2563033   2.7823212
  2.4588344 ]",[-1.463848   1.6046832 -1.3657233 ... -1.7821516 -1.2096566  2.9067233]
