,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
902,The writer eloquently described the characters.,The writer did not eloquently describe the characters.,"[ 0.05672779  0.39388382  0.64692813 ... -0.6889322  -2.0827718
  1.1025653 ]","[ 0.23737937  1.345086    0.40524924 ... -0.17812254 -1.5210456
  1.6746804 ]"
903,The actor convincingly portrayed the complex role.,The actor did not convincingly portray the complex role.,"[ 0.49960935  4.7935004  -0.18738574 ...  0.02097347 -1.1749939
  2.968691  ]","[ 0.9986759   4.870784   -0.8161146  ...  0.15716955 -0.9870687
  3.3522513 ]"
904,The director skillfully directed the film.,The director did not skillfully direct the film.,[0.6568264  2.585908   0.9360231  ... 0.46473557 1.0314695  2.9739966 ],"[ 0.764691    3.7218914  -0.23494223 ...  0.75050724  0.32526112
  3.2846184 ]"
905,The producer effectively managed the production process.,The producer did not effectively manage the production process.,"[ 0.41104594  2.3674924  -0.16104019 ... -1.1567547   0.39473677
  2.177379  ]","[-0.5152656   3.4344628  -0.30547124 ... -0.03253542 -0.38287157
  2.0172057 ]"
906,The composer beautifully orchestrated the symphony.,The composer did not beautifully orchestrate the symphony.,"[ 1.1595169   1.5421712   1.8290248  ... -2.745875    0.39735672
  0.73138845]","[-0.0047057   2.0287313   0.99603677 ... -1.980135    0.68967474
  0.77664375]"
907,The singer powerfully belted out the high notes.,The singer did not powerfully belt out the high notes.,"[-0.6222018   5.145118    0.5081813  ... -0.39594933 -2.3845415
  1.0224223 ]","[-0.83242434  5.5304656   0.15076609 ... -0.1264223  -1.7776991
  1.3881468 ]"
908,The dancer gracefully executed the complex choreography.,The dancer did not gracefully execute the complex choreography.,"[ 0.12653542 -0.06725163  0.67815775 ...  0.64305997 -0.6111617
  3.350828  ]","[ 0.9737387   1.3282723   0.30601916 ...  0.5698853  -0.24021162
  3.7918077 ]"
909,The athlete impressively won the gold medal.,The athlete did not impressively win the gold medal.,"[ 1.9442420e+00  5.8983912e+00 -1.2154561e+00 ... -6.8662786e-01
  2.1002558e-03  6.1415157e+00]","[ 1.8244758   5.3353     -1.9706479  ... -0.24577336 -0.5602091
  6.542009  ]"
910,The team strategically outmaneuvered their opponents.,The team did not strategically outmaneuver their opponents.,"[ 0.99820197  1.866426    1.1013125  ... -1.551377   -2.1780114
  4.153346  ]","[ 0.6012085   1.7856959  -0.24600492 ... -1.2612442  -1.3296572
  5.0134726 ]"
911,The student diligently prepared for the presentation.,The student did not diligently prepare for the presentation.,[-2.0584774  3.0523036  0.8835828 ... -1.8672998 -0.2558679  2.0078592],"[-0.92369956  3.3546062  -0.07913806 ... -1.8582723  -0.11350093
  2.4319034 ]"
912,The teacher passionately delivered the lecture.,The teacher did not passionately deliver the lecture.,"[-1.1172584   5.3523493   0.30868438 ... -0.9109103  -0.72794276
  3.6559944 ]","[-0.05675779  5.4621496  -0.87079287 ... -0.6818104  -0.1499612
  3.6534336 ]"
913,The parent proudly watched their child graduate.,The parent did not proudly watch their child graduate.,"[-1.1673228   3.703878    1.0335711  ...  0.27048615 -1.4095215
  4.012265  ]","[-0.1447097   4.731605    0.14784953 ...  0.31201014 -1.0977858
  4.5050764 ]"
914,The friend sincerely offered their support.,The friend did not sincerely offer their support.,"[ 6.498947    7.333814    3.177615   ... -1.4997979   2.6021879
  0.11063765]",[ 5.9221206  7.784518   1.8848631 ... -1.1641414  2.2735145  1.5211766]
915,The community actively worked together to solve the problem.,The community did not actively work together to solve the problem.,"[ 1.0240011   2.734892    0.52195853 ... -0.75893795 -3.6053104
  0.4168047 ]","[ 1.0361091   2.7463522  -0.26743433 ... -0.57613796 -2.8261375
  2.032165  ]"
916,The organization efficiently operated on a tight budget.,The organization did not efficiently operate on a tight budget.,"[ 1.7360415   0.24725053  0.99839044 ... -0.91599053 -3.6027918
  0.21319625]","[ 1.2344819   1.2291843   0.19934472 ... -0.52652246 -3.3663301
  1.0628911 ]"
917,The volunteers selflessly donated their time and skills.,The volunteers did not selflessly donate their time and skills.,[ 5.4503813  5.2836533  1.1432618 ...  0.6417208 -2.9532173  1.5844175],[ 4.719955   5.8045754  0.8629257 ...  0.2542132 -1.8998977  1.7384863]
918,The sun peeked through the clouds.,The sun did not peek through the clouds.,"[-0.12967704 -0.48782504  2.125059   ...  2.9150023  -2.857354
  2.5219567 ]","[-0.43245104  0.08032206  1.8779093  ...  2.8708773  -4.3378534
  3.08352   ]"
919,The rain softly fell on the rooftops.,The rain did not softly fall on the rooftops.,"[ 2.3291879   0.378708    1.4229077  ... -0.09126573 -3.5384676
  1.4362984 ]","[ 2.0596282   1.4955947   0.21445026 ...  0.12496611 -3.9819822
  2.3934221 ]"
920,The wind whispered through the trees.,The wind did not whisper through the trees.,"[ 2.7568157   0.7761022  -1.4493105  ...  0.20193936 -1.0653278
 -0.9070292 ]","[ 2.9688857   1.6218182  -1.1239426  ...  0.3728126  -2.2593071
  0.10233489]"
921,The snow gently blanketed the ground.,The snow did not gently blanket the ground.,"[ 1.4194076  -2.1971967  -0.839412   ... -1.6667542  -0.52457327
 -0.0955761 ]","[ 0.76905745 -0.40068913 -2.5948539  ... -1.5066549  -0.9560371
  2.0995743 ]"
922,The ice glistened under the moonlight.,The ice did not glisten under the moonlight.,"[ 0.3533165   0.48973387  0.61290205 ... -2.4083972  -2.4248376
  1.4408867 ]","[ 0.3828769   1.3835303   0.05007345 ... -2.1083326  -2.9605577
  1.5943164 ]"
923,The river quietly flowed towards the ocean.,The river did not quietly flow towards the ocean.,"[ 2.2609653   1.7589357   1.7604582  ...  1.4557724  -1.3922015
 -0.14486733]","[ 1.4525102   3.256331   -0.06480026 ...  1.5181687  -1.7085168
  1.1319667 ]"
924,The ocean waves crashed against the shore.,The ocean waves did not crash against the shore.,"[ 0.68523276  3.3969653   1.4832091  ...  2.0519612  -1.7161826
  1.3989455 ]",[ 1.8199488  3.8292115  0.259527  ...  1.774452  -1.6657474  1.8686821]
925,The mountains majestically stood against the horizon.,The mountains did not majestically stand against the horizon.,"[-0.15892214 -0.18876565  0.25771552 ...  0.21786217 -2.1524613
  1.5327208 ]","[ 0.21031672  1.9151942  -0.7198859  ...  0.6284318  -1.8274231
  1.9140067 ]"
926,The trees swayed rhythmically in the breeze.,The trees did not sway rhythmically in the breeze.,"[-1.2634838  -1.4045523  -2.6747198  ... -0.22341028 -0.5738903
  0.60970426]","[-0.09367473 -0.21915627 -2.2724333  ... -0.12086596 -0.66280043
  1.1745723 ]"
927,The flowers bloomed vibrantly in the garden.,The flowers did not bloom vibrantly in the garden.,"[ 1.8786709  -0.86609477 -0.7960616  ...  0.25671595 -4.471449
  1.927901  ]","[ 2.132429   -0.9669813  -2.3287134  ...  0.16043872 -5.030865
  2.7585857 ]"
928,The birds chirped merrily in the morning.,The birds did not chirp merrily in the morning.,"[ 0.7357072  -1.0971068  -1.0655823  ... -2.3180501   0.4501459
 -0.02540187]","[ 1.4365327  -0.6685521  -2.0360043  ... -2.330044   -0.31521076
  1.2042301 ]"
929,The animals peacefully grazed in the meadow.,The animals did not peacefully graze in the meadow.,"[ 0.8916656   0.49616843  0.9934309  ... -0.31303495  1.6195503
  3.819818  ]","[-0.0662118   1.3759059   0.15565369 ... -0.68347555  1.3921274
  4.4190307 ]"
930,The insects buzzed quietly around the flowers.,The insects did not buzz quietly around the flowers.,"[ 1.7709314   0.04141796 -1.5918523  ...  0.37145203 -1.2147013
  2.276984  ]","[ 2.1038234   1.6293341  -1.692909   ...  0.14072792 -1.1818289
  3.1092267 ]"
931,The fish swam silently in the crystal-clear water.,The fish did not swim silently in the crystal-clear water.,"[ 0.10674414  0.60022855  0.2968173  ...  0.7345585  -2.7188194
  1.7863071 ]","[-0.21433587  1.4993566  -0.7429986  ...  1.178244   -1.7803364
  3.0459907 ]"
932,The whales communicated through complex songs.,The whales did not communicate through complex songs.,[ 1.096179   5.524558   6.111768  ... -0.8828491 -1.7180214 -1.5225762],"[ 0.25263813  5.2507763   4.301528   ... -0.78254956 -1.9033208
 -0.3630803 ]"
933,The dolphins playfully interacted with each other.,The dolphins did not playfully interact with each other.,"[ 0.57183665  1.9377416   1.0442957  ... -1.5883487  -1.4282169
  0.02991108]","[ 2.4056022   3.0627558   0.13942005 ... -1.638462   -0.75475276
  0.53499514]"
934,The seals gracefully balanced on the ice floes.,The seals did not gracefully balance on the ice floes.,"[-0.32390517  0.5573471  -0.3694743  ... -2.22647     1.89475
  0.48164544]","[-0.22613485  2.270465   -0.40254688 ... -2.9255733   1.7045902
  1.3596107 ]"
935,The penguins waddled awkwardly across the ice.,The penguins did not waddle awkwardly across the ice.,"[-1.9960858  -1.8926657  -0.5810059  ... -0.836164    0.00409882
  1.3933958 ]","[-1.0466161  -0.71045977 -0.7617392  ... -1.2390317  -0.10946953
  1.9710999 ]"
936,The polar bears powerfully swam through the icy water.,The polar bears did not powerfully swim through the icy water.,"[-0.8286763   4.405956   -1.4293195  ... -0.50390667 -2.5666878
  0.463163  ]","[-0.57387125  4.786047   -2.2294302  ... -0.6821559  -1.8757411
  1.637882  ]"
937,The walruses hauled themselves out onto the ice.,The walruses did not haul themselves out onto the ice.,"[-0.7408741  -0.08935546  0.7966377  ... -0.3492595   2.9927027
  0.92505723]","[-0.7707608   0.7663326   0.73031986 ... -1.1549945   2.7088828
  1.5696118 ]"
938,The arctic foxes cleverly hunted their prey.,The arctic foxes did not cleverly hunt their prey.,"[ 2.2289178   2.652283    1.6551526  ... -2.7333868  -0.49980262
  0.8898173 ]","[ 1.5887883   2.1604855   1.1183928  ... -2.9739912  -0.30371925
  1.9268023 ]"
939,The arctic hares skillfully evaded their predators.,The arctic hares did not skillfully evade their predators.,"[ 1.7411398   2.5774193  -0.60163826 ... -1.2729762   0.316705
  1.8569322 ]","[ 1.122803    2.7760963  -0.7696606  ... -0.92954564  1.2299813
  3.0298402 ]"
940,The reindeer gracefully navigated the snowy terrain.,The reindeer did not gracefully navigate the snowy terrain.,"[-0.11788515  0.1832545  -1.4222429  ... -2.6960082  -0.0095294
 -0.6596541 ]",[-0.9357494  0.7241659 -1.9443517 ... -3.0128996  0.5517914  1.012965 ]
941,The musk oxen fiercely defended their calves.,The musk oxen did not fiercely defend their calves.,"[-1.381752    3.6607761   1.5024779  ... -0.76612824 -0.99036515
  3.0478938 ]",[-1.4644693  3.356424   0.812064  ... -1.2647125 -0.2908639  3.4052365]
942,The snowy owls silently hunted in the twilight.,The snowy owls did not silently hunt in the twilight.,"[-0.92327166  0.03212402 -1.2173959  ... -2.0287244   0.27441853
 -0.38657624]","[-1.074196   -0.06943528 -1.6122354  ... -2.2156944   0.40797696
  1.3087555 ]"
943,The ptarmigans effectively camouflaged themselves in the snow.,The ptarmigans did not effectively camouflage themselves in the snow.,"[ 0.88408476  1.2692579  -0.05755072 ... -2.5314229   0.4391383
  1.0533547 ]","[ 0.14118849  1.437934   -1.5072827  ... -2.4958138   0.22532375
  2.4148824 ]"
944,The glaciers slowly carved the landscape.,The glaciers did not slowly carve the landscape.,"[ 2.2501237  -0.1792773   2.3862643  ... -1.5567251  -0.7070035
 -0.16076927]",[ 1.5748047  1.0942903  0.8627731 ... -1.5427042 -1.0096903  1.3703166]
945,The icebergs majestically floated in the ocean.,The icebergs did not majestically float in the ocean.,"[ 1.2694224  -1.4435415  -1.0074757  ... -2.1061347  -0.90424585
  0.07358015]","[ 0.53625596 -0.4527564  -1.6698085  ... -1.6921914  -1.6314508
  0.6158754 ]"
946,The mountains offered a breathtaking view.,The mountains did not offer a breathtaking view.,"[-0.6375974  -1.0727037   0.99288833 ...  0.21261586  1.9375916
  1.754921  ]","[ 1.6468458   0.9281431  -0.26209167 ...  0.02501431  1.3849018
  1.7496963 ]"
947,The forests provided a habitat for many creatures.,The forests did not provide a habitat for many creatures.,[ 2.032546   2.6387951  0.8057713 ... -2.2486968  2.566191  -1.6972333],"[ 1.7123085   3.24887    -0.34251684 ... -1.9714291   1.854437
 -0.29072878]"
948,The rivers supplied fresh water to the communities.,The rivers did not supply fresh water to the communities.,[0.7278811  3.0062015  1.1443545  ... 1.5136371  0.42073166 2.9838154 ],"[ 0.1436794   3.5112689  -0.23645233 ...  1.7210137  -1.1626006
  3.960869  ]"
949,The lakes reflected the surrounding scenery.,The lakes did not reflect the surrounding scenery.,"[-1.39367    -4.1177244   1.0244403  ...  0.41567287 -2.4008906
  1.5700502 ]","[-1.7047151  -1.9428842  -0.48628676 ...  0.5249423  -2.8483083
  1.9372927 ]"
950,The plains stretched endlessly into the distance.,The plains did not stretch endlessly into the distance.,"[ 0.6575399  -2.82251     1.4400557  ...  0.7608872   0.19846135
  0.97095704]","[ 1.1596752  -0.6885291   1.3315651  ...  0.88357913 -0.76715124
  1.2277567 ]"
951,The deserts showcased unique plant life.,The deserts did not showcase unique plant life.,"[-1.7902539  -2.4628627   1.5471821  ... -0.79374444 -0.16143037
  0.8505731 ]","[-0.83753616  0.941586    0.2994079  ... -1.001285    0.62350976
  1.1598312 ]"
952,The canyons provided shelter for wildlife.,The canyons did not provide shelter for wildlife.,"[ 1.2107304   1.6178441   1.8591883  ... -0.92217284  3.1036105
  0.37915358]","[ 1.6491275   2.6872902   0.8891428  ... -0.51756483  2.1939986
  1.0306011 ]"
953,The volcanoes ominously loomed over the landscape.,The volcanoes did not ominously loom over the landscape.,"[-3.734669   -0.4369756   0.97417206 ...  0.60747385 -1.6270145
  2.7584383 ]","[-3.0780756e+00 -2.7129799e-01  2.5842303e-01 ...  9.2492654e-04
 -1.5103101e+00  3.7189372e+00]"
954,The earthquakes violently shook the ground.,The earthquakes did not violently shake the ground.,[-3.2303002  3.930689   2.4235485 ... -1.3374119 -0.8102789  2.709652 ],"[-1.2567174   3.0923836   0.47940147 ... -1.0453211  -1.2278675
  3.0620248 ]"
955,The geysers impressively erupted with hot water.,The geysers did not impressively erupt with hot water.,[-4.1588078  2.305255   1.2225639 ... -2.3404043 -2.9682891  1.3515502],"[-3.0772195   1.7064002   0.07248615 ... -1.7907615  -3.3939095
  2.0630698 ]"
956,The hot springs provided soothing warmth.,The hot springs did not provide soothing warmth.,"[-0.70425045  1.9814368   2.2436404  ... -0.6970762   3.4572222
  3.228317  ]","[ 0.7724259   2.9900959   0.85961807 ... -0.48416382  2.2444181
  3.3738377 ]"
957,The caves concealed ancient artifacts.,The caves did not conceal ancient artifacts.,[ 1.8847855  1.549826   1.8202457 ...  1.6038028  1.7984376 -0.2569562],[1.3619058 1.7369763 0.6675894 ... 1.5236812 1.7756407 0.5317393]
958,The waterfalls dramatically plunged over the cliffs.,The waterfalls did not dramatically plunge over the cliffs.,"[ 1.3036641  -0.88930064 -0.4244176  ... -0.4277813  -1.8838869
  0.96939874]","[ 1.1299506   0.22378235 -1.5314358  ... -0.31040043 -2.1520905
  1.99267   ]"
959,The streams meandered through the valleys.,The streams did not meander through the valleys.,"[ 0.5532785  -2.6473277   0.35168493 ...  0.8518728  -2.0205982
  0.59657174]","[ 0.47990236 -0.08034438 -1.1665633  ...  1.1473496  -1.1668693
  1.3550065 ]"
960,The meadows teemed with diverse wildflowers.,The meadows did not teem with diverse wildflowers.,"[ 2.201411   -2.4674397   2.1049738  ...  0.04858536 -0.25360724
  1.0217549 ]","[ 2.0383894  -1.7668129   1.4388455  ...  0.10531878 -0.4753493
  1.812089  ]"
961,The trees provided ample shade during the heat.,The trees did not provide ample shade during the heat.,"[-2.0833442  -2.8442883   1.1043091  ...  0.66113305  1.8294557
  2.1433    ]","[-1.9468056   0.0092919  -0.25033772 ...  0.3533456   0.1282908
  2.9148016 ]"
962,The birds built intricate nests in the trees.,The birds did not build intricate nests in the trees.,"[ 2.681258    0.8069547   0.19826534 ... -2.2309952   0.588824
 -0.24043581]","[ 2.6157703   1.3631316  -1.1783116  ... -1.6956452   0.58790135
  1.2303132 ]"
963,The squirrels skillfully gathered nuts and seeds.,The squirrels did not skillfully gather nuts and seeds.,"[-0.00884154  1.5450394   1.3990245  ... -1.6493022   1.2845768
  0.28341407]","[ 0.06222304  1.5419496   0.46531853 ... -1.6243721   1.3976578
  1.0633453 ]"
964,The rabbits quickly darted away from danger.,The rabbits did not quickly dart away from danger.,"[ 2.3566828   4.3037605   0.4325161  ... -2.3883798  -0.22228554
  1.9512076 ]",[ 1.8342139  4.6829743 -0.4951911 ... -1.7683661 -0.9279026  2.8288002]
965,The deer gracefully leaped over the stream.,The deer did not gracefully leap over the stream.,"[ 0.431978    2.0689974  -1.1178908  ... -1.6451898  -0.74097633
  2.6118994 ]","[ 0.7956165   2.088629   -1.9245799  ... -1.2749214  -0.60904574
  3.7326267 ]"
