,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
902,The method is successful., The method is unsuccessful.,"[ 2.328561    4.888846    0.8336216  ... -0.9116276   0.10591049
  3.2138793 ]","[ 0.22420359  4.051131    0.34659    ... -0.87465477  0.8692209
  2.606671  ]"
903,The technique is proven., The technique is unproven.,"[ 0.8517624   5.533746    0.87649727 ... -1.1876884  -0.916769
  2.6398864 ]","[ 1.4654263   4.269022    0.48743472 ... -0.21519002 -0.9350295
  2.0988817 ]"
904,The process is streamlined., The process is cumbersome.,"[ 2.0816891   2.8453698   1.5035889  ... -0.26786977 -0.03855305
  2.4936385 ]","[ 2.1518958   1.992959    1.8291013  ... -0.41349977 -0.8653983
  2.4853785 ]"
905,The system is reliable., The system is unreliable.,"[ 2.56317     5.6068835   1.9114603  ...  0.41121975 -1.4332732
  3.4209316 ]",[ 1.2884971  4.7485743  1.929752  ...  0.031758  -1.557911   3.146036 ]
906,The software is user-friendly., The software is frustrating.,"[ 3.8997996   3.7711856   0.442598   ... -1.4906006   0.43504372
  0.23138063]",[ 1.8309864  3.4935958  1.3183594 ... -1.790769  -0.2903567  1.845652 ]
907,The design is elegant., The design is clunky.,"[-1.602259   -0.11604588 -0.29636565 ... -1.3427702  -1.3991897
  2.430722  ]","[-1.0420264  -1.0003061   1.4424957  ... -0.63651836  0.05516982
  0.9798827 ]"
908,The solution is effective., The solution is ineffective.,"[ 2.1429641   6.51118     0.2685414  ... -0.14785144 -0.34319574
  0.7152664 ]",[2.3838573  5.272742   0.39290768 ... 0.19220963 0.6011752  0.66374123]
909,The outcome is positive., The outcome is negative.,[ 1.2209034  4.4862547  1.6836567 ... -1.2606277  0.8874858  2.6056185],"[ 0.50185937  4.059916    0.62467796 ... -1.258371    1.488478
  2.1405892 ]"
910,The result is favorable., The result is unfavorable.,[ 1.8891697  3.2819626  0.449472  ... -0.9305941  1.6696751  2.9768605],"[-0.44084963  3.3912406   0.5069756  ... -0.97413903  1.7109779
  3.1853237 ]"
911,The impact is significant., The impact is minimal.,"[-0.39607725  4.9079046   1.866092   ...  0.72935605 -0.8939587
  0.5376983 ]","[ 0.6670878   3.7016423   1.853019   ...  0.03167114 -0.4075485
  1.0983543 ]"
912,The effect is profound., The effect is negligible.,"[-0.01704211  4.2455444   1.4560001  ...  0.53993493 -1.4701693
  0.6061157 ]","[ 1.7314546   3.4612088   1.33463    ... -0.14740291 -0.23501286
  1.2133124 ]"
913,The consequence is beneficial., The consequence is detrimental.,"[-0.4253737   5.283786    0.8533732  ... -0.21881004  2.3043642
  1.1739923 ]","[-1.3464679   4.8414254   0.837644   ...  0.16646133  2.5115967
  1.1801964 ]"
914,The improvement is remarkable., The improvement is minimal.,"[ 1.2727107   1.8588021   1.149543   ... -0.5730975   0.06134667
  1.1454893 ]",[ 1.8829578  0.5802004  1.2582563 ... -0.8121525  0.5693001  0.6126081]
915,The presentation was engaging., The presentation was boring.,"[-1.4305165   0.10559461  0.5865402  ... -1.819835    0.8496946
  2.0425174 ]","[-0.48602304 -0.23967102 -0.01329811 ... -1.5522609   2.106729
  1.2101703 ]"
916,The speech was inspiring., The speech was uninspiring.,[-1.5287958  5.2214346  1.0972741 ... -1.0412313  1.2317705  1.5013707],"[ 0.12424809  2.3190346  -0.261291   ... -0.9615207   3.9736397
  0.95205265]"
917,The lecture was informative., The lecture was confusing.,"[-1.0040519   0.646353    0.12774272 ... -1.5527269   0.9806496
  2.530524  ]","[-1.0941563  -0.6455681   0.48878717 ... -1.5041056   1.1329653
  3.0408607 ]"
918,The lesson was clear., The lesson was unclear.,"[-1.2246366   1.7515577  -0.18399492 ... -0.16269764 -0.21056943
  2.041741  ]",[-1.6035064  0.529971   0.5965602 ... -1.474246  -1.0915029  2.4135013]
919,The explanation was simple., The explanation was complicated.,"[ 2.2355802   3.4731197   0.78851205 ... -0.39537516  0.32905614
  1.4895562 ]","[ 0.90957564  2.2345004   1.0133055  ... -0.6501179  -0.5610847
  2.37886   ]"
920,The instruction was easy to follow., The instruction was difficult to follow.,"[ 1.1630583   5.2529135   0.85643804 ... -1.7109896   1.668932
  1.870464  ]","[-1.7110084   4.639591    1.5254956  ... -1.6257584  -0.30149895
  2.5178807 ]"
921,The tutorial was helpful., The tutorial was unhelpful.,"[ 1.7945553   1.4674475   0.94660836 ... -2.376223    1.0488055
  1.8974907 ]","[ 1.6605532   0.37524348  0.8454256  ... -2.101507    1.2800688
  2.6479611 ]"
922,The training was effective., The training was ineffective.,[ 1.0435944  3.5135026  1.287195  ... -1.4347947 -1.4871509  1.9175402],"[ 1.1813344   3.780664    1.3435049  ... -1.1160218  -0.61458653
  1.1491451 ]"
923,The education was valuable., The education was worthless.,"[-0.88546735  3.6026406   2.4917145  ... -2.087645   -0.5022624
  1.1961253 ]","[-0.89109087  4.8726363   2.657978   ... -1.2232565   1.3388598
  1.2088877 ]"
924,The learning experience was positive., The learning experience was negative.,"[ 0.25194484  1.0319123   0.9194846  ... -1.180436   -0.58389366
  0.79301435]","[ 0.03011337  1.6724602   1.5084203  ... -1.0460013  -0.12509418
  0.29852334]"
925,The knowledge gained was significant., The knowledge gained was insignificant.,"[-0.42987743  3.2803304   2.6311276  ... -2.19574     1.0777475
  1.1688951 ]",[ 0.6512178  2.870663   3.1565106 ... -2.3790925  2.50309    1.3414816]
926,The understanding was deep., The understanding was superficial.,[-1.106088   2.38938    3.1522555 ... -0.3202039 -1.5071051  2.2407813],"[-0.6716858   1.000166    2.6203465  ... -0.58362615 -0.7356374
  1.1695255 ]"
927,The insight was profound., The insight was shallow.,"[-0.44325095  1.1033773   1.9778309  ... -0.644646   -1.139082
  1.6534277 ]","[ 0.24635859 -0.03011656  2.1200004  ... -1.0802057  -0.47670275
  1.6125553 ]"
928,The wisdom was great., The wisdom was lacking.,[-1.7893089  3.865767   1.7274631 ...  0.7269286  1.0802858  1.4116217],"[-0.90314233  4.1274567   1.6379665  ...  0.14995177  0.79940206
  1.3608043 ]"
929,The intelligence was sharp., The intelligence was dull.,[-1.4262406  5.4586043  2.1045437 ... -0.6192172 -2.6229167  2.3134897],[-0.9943935  3.7890804  1.4210764 ... -1.3201993 -1.12204    0.2731803]
930,The creativity was boundless., The creativity was limited.,"[-1.2848741   0.41156384  0.93885726 ... -1.8728021   0.5285503
 -1.2115891 ]","[-0.7869318  -0.17234409  0.9241859  ...  0.07734539 -0.30970544
 -1.0693537 ]"
931,The imagination was vivid., The imagination was dull.,"[-0.1572372   1.2801182   3.0526717  ... -2.8970697  -0.73985994
  0.11035459]","[ 0.54191077  1.3446107   2.4372013  ... -2.5414386   1.0274162
 -0.3778096 ]"
932,The innovation was groundbreaking., The innovation was insignificant.,"[ 0.27640876  3.712194    1.0641456  ... -1.2239246  -1.3296648
  0.4133986 ]","[ 2.38468     2.5927415   1.626025   ... -1.4135242   1.1836908
 -0.30418238]"
933,The invention was revolutionary., The invention was useless.,"[ 2.065635    4.591905    1.4788816  ... -1.7181866   0.6358429
 -0.45057434]",[ 3.053681   3.8083954  0.9281572 ... -1.1288215  3.165578  -0.5348486]
934,The discovery was important., The discovery was unimportant.,"[ 0.4353431   3.6495705   1.0626959  ... -1.4732995   1.0368879
  0.72609496]","[ 1.5919913   3.1318252   0.7471656  ... -1.1975098   1.3808633
  0.94619864]"
935,The research was groundbreaking., The research was flawed.,"[ 1.9912361   0.6816505   2.1270776  ... -1.2345556  -0.52243847
  1.0832108 ]","[ 1.0072143   0.9297422   1.6309354  ... -0.13188745  0.64930594
  1.1104616 ]"
936,The experiment was successful., The experiment was unsuccessful.,[ 2.7544217  5.1970987  2.0280776 ... -1.5311799 -2.1462476  1.8975681],[ 2.2692828  4.4910517  1.2833679 ... -1.1288437 -1.7125509  1.817227 ]
937,The technology was advanced., The technology was outdated.,"[-0.40146464  4.389049    2.1763241  ... -1.3692993  -1.9857346
  1.9352576 ]","[ 0.67427456  4.1432076   1.5247674  ... -1.4120902  -1.2204542
  0.7053068 ]"
938,The system was efficient., The system was inefficient.,[ 2.1449692  4.269966   1.97315   ... -0.4719278 -1.8536431  2.0614736],"[ 1.4925005   3.7431462   1.8165162  ... -0.27067578 -1.2703183
  1.9339886 ]"
939,The process was streamlined., The process was cumbersome.,"[ 1.9610808   1.786594    1.0606081  ... -0.8420566  -0.10839262
  2.0633337 ]","[ 2.5745807   1.2326294   1.629294   ... -0.34691238 -0.32735616
  2.0115044 ]"
940,The design was elegant., The design was clunky.,"[-1.083626    0.15343943  0.07008386 ... -1.1867156  -1.207308
  1.5151501 ]","[-0.9159284  -0.60335726  1.3109978  ... -0.837066    0.24140406
  0.79141074]"
941,The solution was effective., The solution was ineffective.,"[ 2.0069227   6.18171     0.44827175 ... -0.57665175 -0.39024225
  0.5911368 ]","[ 2.3243625   5.6780815   0.50993377 ... -0.20052394  0.30375743
  0.47083917]"
942,The outcome was positive., The outcome was negative.,"[ 0.86352766  4.40011     1.1928505  ... -1.407669    1.4644724
  2.0001688 ]","[ 0.3753074   4.5689025   0.89330196 ... -1.8031082   1.8620522
  1.1027422 ]"
943,The result was favorable., The result was unfavorable.,[ 2.0182042  3.9256394  0.7034961 ... -1.11571    1.9445698  2.7921758],"[-0.36402822  3.9592674   0.34245607 ... -1.1387848   1.6242863
  3.0307088 ]"
944,The impact was significant., The impact was minimal.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]","[ 1.0303458   3.4911506   1.6503319  ... -0.15974729 -0.33981642
  0.8216008 ]"
945,The effect was profound., The effect was negligible.,"[ 0.42238778  5.001044    1.4621705  ...  0.5150771  -1.311423
 -0.05015158]","[ 2.4227295   3.3925228   1.6365856  ... -0.38882408  0.26228434
  0.7164322 ]"
946,The consequence was beneficial., The consequence was detrimental.,[ 0.3766325  6.251853   0.7414355 ... -0.5133771  2.8082128  1.0626447],"[-0.79815006  5.043299    0.6137398  ...  0.0088761   2.6406147
  1.1286132 ]"
947,The improvement was remarkable., The improvement was minimal.,"[ 1.8437716   1.2329216   1.50865    ... -0.68997806  0.26287645
  0.73556495]","[ 2.428398    0.5292669   1.5130718  ... -1.0174614   0.79761386
  0.45030603]"
948,The progress was substantial., The progress was insignificant.,"[ 0.9347373   1.1770456   1.8994316  ... -0.9516401   0.11142077
  1.1249526 ]","[ 2.7801676   1.0366647   2.5677514  ... -0.23975411  0.46487656
  1.5143481 ]"
949,The development was positive., The development was negative.,"[ 1.5211523  -0.68839574  1.6873493  ... -0.6455619  -0.11405087
  1.4599427 ]","[ 0.8718952   0.04720135  1.8275772  ... -0.11441238  0.1988028
  1.4517775 ]"
950,The growth was impressive., The growth was stagnant.,"[-1.0720730e-03 -5.4262817e-01  2.4144926e+00 ... -6.4716417e-01
 -3.6812487e-01  2.1100757e+00]","[ 0.7707905  -0.5559188   2.2787788  ...  0.69363844 -0.4481346
  1.7093351 ]"
951,The decline was gradual., The decline was rapid.,"[ 1.5529209  -2.5798738   0.8541047  ... -0.21703577  0.52235955
  2.7017171 ]","[ 1.0520941  -0.89095384  0.38194105 ... -0.25869346  1.2454269
  2.1980991 ]"
952,The increase was significant., The increase was insignificant.,"[ 1.2427528   0.309172    0.9219478  ... -0.40736294  0.1677599
  2.7448754 ]","[ 2.6599429   0.6233164   0.7455876  ... -0.04471738  0.7399902
  2.1946816 ]"
953,The decrease was substantial., The decrease was negligible.,"[ 1.3189057e+00 -7.2833949e-01 -2.3436546e-04 ... -6.5055358e-01
  4.3741980e-01  2.1460776e+00]","[ 2.8052053   0.08058283  0.15215285 ... -0.59602165  0.74151784
  2.109043  ]"
954,The change was beneficial., The change was harmful.,"[ 0.43260399  2.023404    1.5791724  ...  0.84012365 -0.36504993
  0.7092105 ]","[-0.71980816  3.4608598   1.6334221  ...  0.7550618   0.6941679
  1.0328846 ]"
955,The transformation was successful., The transformation was unsuccessful.,"[ 0.22329798  2.8286312   0.14652503 ... -1.5469526  -0.940258
  1.8039181 ]","[-0.5194377   2.9099326  -0.3727855  ... -1.8873875   0.28158838
  1.4454234 ]"
956,The transition was smooth., The transition was abrupt.,[ 2.9435701 -0.8272166  2.4590702 ... -1.5318426  1.3041732  1.2754155],"[ 0.9747735   0.23101768  2.0098672  ... -0.46777433  0.692601
  1.7971106 ]"
957,The adaptation was seamless., The adaptation was difficult.,[ 1.8227907  1.7552204  1.9864359 ... -2.4172406  1.6264553  0.8059578],"[-0.16719869  1.7105286   1.9318545  ... -2.0901256  -0.36732697
  1.2542826 ]"
958,The integration was successful., The integration was unsuccessful.,[ 1.7897339  3.2197793  2.0224776 ... -1.0617319  1.0159686  2.3385031],"[ 0.15115023  3.274734    1.5810772  ... -1.5778729   0.6530026
  2.5374284 ]"
959,The implementation was smooth., The implementation was flawed.,[ 2.4987433 -0.5437248  2.4663882 ... -1.3082199  2.0197275  1.2853183],"[ 0.0592174   0.56992066  1.4509594  ... -0.9123672   0.7417785
  2.4074225 ]"
960,The performance was outstanding., The performance was poor.,"[-0.32215494  1.2381849  -0.18364954 ... -1.4337913  -1.1290141
  2.057385  ]","[-0.18230218  0.7152804   0.03997741 ... -2.0106964  -0.5654654
  1.4705813 ]"
961,The quality was high., The quality was low.,"[-1.4487219   2.2311864   1.2458442  ... -0.6080574  -0.47975627
  2.0405228 ]","[-1.9330727   2.272079    1.6403106  ... -0.80936795 -0.3142944
  1.0219024 ]"
962,The efficiency was excellent., The efficiency was poor.,"[ 2.3513918   3.1660547   2.513059   ... -1.8314297  -0.03619003
  0.32019466]","[ 1.7278109   2.3453822   2.8581154  ... -1.8106592   0.03350348
  0.54813343]"
963,The effectiveness was high., The effectiveness was low.,[ 1.975157   3.404105   2.3741834 ... -1.7209784  1.2256562  0.3351992],"[ 2.5863183   3.1211467   2.3544853  ... -1.9986376   0.96319103
 -0.78157187]"
964,The productivity was high., The productivity was low.,"[ 0.723493    1.343091    1.9608574  ... -1.3666857   1.2346379
  0.73498905]",[ 1.3151126  0.9135189  1.9975058 ... -1.2852383  1.0700505  0.6616324]
965,The morale was high., The morale was low.,[ 2.0995908  1.2260067  2.223444  ... -1.9153855 -2.0687065  1.0405042],[ 1.7457111  2.1447392  1.8908222 ... -2.001859  -1.5349318  0.8592965]
966,The atmosphere was positive., The atmosphere was negative.,"[ 1.7139397  -0.14600393  2.067807   ... -0.5913679  -1.0656582
  1.1706883 ]","[ 0.41243538  2.0703044   1.8141426  ... -0.7441958  -1.217183
  0.8774931 ]"
967,The environment was supportive., The environment was hostile.,"[ 1.9805095   1.3391175   3.1016216  ... -2.0068772  -0.06285377
  1.4213357 ]","[ 1.0178642   2.5675282   3.0620675  ... -0.47104305 -0.90645105
  1.2350752 ]"
968,The collaboration was effective., The collaboration was ineffective.,"[ 1.9364456   0.73448354  1.4302638  ... -1.8800118  -0.14584021
  1.1453974 ]","[ 2.071486    1.2428044   1.8277454  ... -1.3962024   0.53413844
  1.0166485 ]"
969,The teamwork was excellent., The teamwork was poor.,"[ 2.7546411e+00  2.5873899e-03  1.7262634e+00 ... -2.9302821e+00
  2.0668077e-01  1.3603836e+00]","[ 1.7855085  -0.09767804  2.1779215  ... -3.0342362   0.13758679
  1.6585562 ]"
970,The leadership was strong., The leadership was weak.,"[-1.3080393   3.008913    1.9057287  ... -0.44984403 -1.2454586
  1.4754605 ]","[-0.44679278  2.796992    1.6837431  ... -0.3955825  -0.21840815
  1.4474684 ]"
971,The management was efficient., The management was inefficient.,[ 2.859287   0.3608621  2.3074522 ... -2.5923235 -1.5020041  0.7445468],[ 1.0370033  1.2467763  1.5545961 ... -1.7853973 -0.4932012  0.967049 ]
972,The organization was well-structured., The organization was disorganized.,"[ 2.477898    0.20896395  2.8902185  ... -0.8440895  -2.1293263
  1.0285946 ]",[ 2.6173415  1.3286452  2.672516  ... -1.4424933 -1.3556176  0.5027966]
973,The customer service was excellent., The customer service was terrible.,"[ 3.048176    0.852017    2.0097435  ... -3.0221422   0.869858
  0.22093761]","[ 2.262675    0.7312011   2.0773542  ... -2.9775972   0.13745545
  0.46227384]"
974,The product was high-quality., The product was low-quality.,[-0.9809455  4.247698   0.7955094 ... -0.5216388  1.7423073  1.9364957],"[-1.4816707   3.788027    0.8947789  ... -0.7583282   1.9660883
  0.96110606]"
975,The experience was positive., The experience was negative.,[ 1.7190673  1.4556242  1.6525921 ... -1.6863775  0.6168125  1.6005001],"[ 0.42734748  1.8574654   1.5647676  ... -1.2955309   1.1940016
  1.5007129 ]"
976,The feedback was helpful., The feedback was unhelpful.,"[ 0.47040638  4.3794236   1.3754269  ... -1.2469561   0.97766876
  0.23355904]","[ 1.027486    2.8435543   0.97545844 ... -0.718587    1.708507
  0.19672592]"
977,The review was favorable., The review was unfavorable.,"[ 3.264742   -0.19329426  0.84352124 ... -1.3825362   1.9742782
  1.3703673 ]","[ 1.7145761  -0.32501402  0.754216   ... -1.1226778   2.037388
  1.2040006 ]"
978,The response was prompt., The response was delayed.,"[ 1.2936116   4.7095194   1.1775215  ... -1.4840515  -0.26136443
  0.52292645]",[-1.4820526  4.1097155  1.9459766 ... -1.5814302  1.0469027  2.0570595]
979,The resolution was satisfactory., The resolution was unsatisfactory.,"[ 0.5783164   2.5013657  -0.27431637 ... -0.10949788  1.6996559
  1.589879  ]","[-0.14049034  1.5210896  -0.81116956 ... -1.00052     0.17860012
  1.0250814 ]"
980,The solution was effective., The solution was ineffective.,"[ 2.0069227   6.18171     0.44827175 ... -0.57665175 -0.39024225
  0.5911368 ]","[ 2.3243625   5.6780815   0.50993377 ... -0.20052394  0.30375743
  0.47083917]"
981,The repair was successful., The repair was unsuccessful.,"[ 2.3364034   5.6604896   1.8446869  ... -0.7859126   0.18537512
  1.1894392 ]","[ 1.1060879   5.326798    1.486634   ... -0.36215132  0.24492998
  0.81132746]"
982,The maintenance was preventative., The maintenance was reactive.,"[ 3.2543786   1.3171111   1.5443778  ... -1.2614601  -1.4027857
  0.34217158]","[ 2.8793519   0.5018884   1.4966182  ... -1.136261   -1.1426693
  0.07977369]"
